SurveyID,biom,herb,plank,pisc,prod,exP,egP,exN,egN,Ic,turn,exNP,outN,outP,outNP,...1,N,live,coral,algae,cca,rock,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_m3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
912351963,13071.461747743164,48.25517701028474,5.15769833176419,5.7471046900815645,3.2184726240869272,0.3721679929098729,1.7112298366869825,4.806783538940181,8.704031255902532,94.86344663007586,2.4622132445459733e-4,12.915628507861042,13.510814794842712,2.0833978295968554,6.4849903378545335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351964,8244.94107423953,42.25346406676736,1.2059943292496256,2.2358099813828787,1.9857400699791503,0.20061128013074817,1.072483543709653,2.948944887153541,5.537774639567771,64.4863841754925,2.408434520148835e-4,14.699795969755886,8.486719526721313,1.2730948238404012,6.666211634668646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351965,52168.294151258444,126.05747705231303,36.7573852663143,26.281118482500354,9.294053302608187,1.4012526696454721,5.586434814947237,16.41488251978983,28.743885069609618,295.05009026156694,1.7815520813582112e-4,11.714434430974483,45.158767589399446,6.987687484592709,6.4626198136323225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351966,18417.480625154552,60.025378807794695,14.824530358793355,5.19056794520652,4.282460967915952,0.6299616741346827,2.7293039168472966,7.543022782764706,13.542216983091132,145.6766160533645,2.325215405448548e-4,11.97378045755851,21.08523976585584,3.3592655909819795,6.276740911007339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351967,20314.656676859955,113.96841277122267,10.110301471988825,6.125063770744358,5.418899289641522,0.6154021277936531,2.9889423223707094,8.612757377684785,15.719617842604478,179.5933844934443,2.667482584539117e-4,13.995332464259334,24.332375220289265,3.6043444501643624,6.750846251439614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351968,11066.681501824949,81.17555740274733,2.327419721653722,2.871160945469105,3.151438731080804,0.2842052085794237,1.6686040231766666,4.663684613329244,8.894569747728363,107.30064583098779,2.847681782981752e-4,16.409567708629574,13.558254361057607,1.9528092317560903,6.942948722577045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351969,13941.217659745918,79.297126924113,5.183604425913802,1.0612879639634036,2.8145158447223033,0.17728249380432587,1.3966994745420314,3.877494201893861,7.572344636648565,93.97785431593695,2.0188450631891206e-4,21.87183922499203,11.449838838542426,1.5739819683463572,7.2744409204202976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351970,6381.79248631535,44.76059160994815,7.044938591972563,1.4725673898418261,2.1290551781557534,0.10643737278268249,0.9161353993361696,2.6825379977259733,5.058622009661137,60.538450860200015,3.336139780040081e-4,25.202970794882546,7.74116000738711,1.022572772118852,7.570277850589364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351971,58125.18220673159,102.85605511249673,73.2022541908998,28.996555820206392,8.480140689045493,1.4869129499786211,5.4725962377102535,17.698096730598632,29.910849071614955,300.16396199262186,1.4589443623392876e-4,11.902577572448404,47.60894580221358,6.959509187688875,6.84084818602325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351972,31691.646626507307,85.25796489615277,32.529176285174586,14.613121082199399,4.437639872154618,0.918056371430271,3.280431258624685,10.469207403732138,17.684114448896217,185.40280060558004,1.4002553810009096e-4,11.403665101111173,28.153321852628356,4.198487630054956,6.705586471445635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351973,23655.17413645788,131.09325424090522,12.924920345853932,4.280522265539951,5.183377742003236,0.4638094650311266,2.962421093161038,8.646806000877817,15.898261646364523,188.61661075924462,2.191223667220652e-4,18.643013247471185,24.54506764724234,3.4262305581921644,7.1638692231480885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351974,19737.887534700814,108.30088158126661,22.72880594590414,4.738759052930163,4.740199020309406,0.43393378529865123,2.581567623690273,7.721194557190186,14.220363635278668,165.652131022033,2.401573629384477e-4,17.793485593374896,21.941558192468854,3.015501408988924,7.276255327576086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351975,36914.72730125638,91.4167693181588,8.797452152978977,26.68256512292513,5.76417228781254,1.1790503688938543,3.8302039482714685,11.461349202172407,19.50567457337277,196.59052805036188,1.5614831015198528e-4,9.72083085214168,30.967023775545176,5.009254317165323,6.181962786243411,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351976,32089.81202466484,110.67402113788573,8.274193934164424,25.02505252405063,5.857469112160185,0.925832514402519,3.4050756327210507,10.274910201888762,17.946661287261783,189.7064217862404,1.825336062317231e-4,11.098022635897184,28.221571489150545,4.330908147123569,6.516317255052911,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351977,38340.97347659602,38.11566373400194,19.2783230074874,34.836183806098376,5.4042945720776485,1.3705858061239427,4.048046697174654,12.298964595857612,20.24640770373935,184.66993673126865,1.4095350435941649e-4,8.973509386208697,32.54537229959696,5.418632503298597,6.006196633520531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351981,19553.40790876874,63.998660565742966,1.4611525465947843,5.890918584058639,3.447572632418675,0.3634642955672446,1.9241123837415273,5.486384953983973,10.243874156212845,115.41927119950898,1.7631569128533388e-4,15.094701242722026,15.730259110196819,2.287576679308772,6.8763855010752994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351982,10572.57633919808,40.486743764577746,7.928346323703012,2.0501608551939356,1.6319586002243691,0.22329638332601565,1.0774492045056483,3.347668272147139,5.8992234231810965,67.4904182007001,1.5435770316208014e-4,14.99203982744091,9.246891695328236,1.3007455878316638,7.108916441333279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351986,123778.1020392452,473.814315002141,74.25334953508401,29.419424705688375,16.697974529890736,2.1974325878177083,11.262246894173352,35.2522390536079,62.95824018190138,730.530772913541,1.3490249288679884e-4,16.042466671806867,98.21047923550928,13.45967948199106,7.296643234849247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351987,91820.93065611729,437.42511796357877,43.98519964789274,16.79504555802651,13.714034908649511,1.6094138853387365,8.539652280234899,26.276229880285957,47.94542316530208,574.989288443674,1.4935630482782367e-4,16.326583310641407,74.22165304558804,10.149066165573636,7.313150967263692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351989,31468.088308332986,96.9492772787644,16.728527889491822,8.666273323623363,4.669076416418442,1.0175926742163504,3.5662450803122603,10.424462031301136,18.004431255030525,193.4916723043183,1.4837496230052323e-4,10.244238481108397,28.42889328633166,4.583837754528611,6.201985063333728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351996,20091.681674568248,106.65350857893564,5.047182215074391,8.333197413542553,5.559631350747426,0.7875671525159978,3.142274186451729,8.742004132288896,15.664648654346227,173.55095748559864,2.7671309155692653e-4,11.10001109665543,24.40665278663512,3.929841338967727,6.210594953191202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351997,23292.107561144465,172.80383227414632,5.849852945289565,8.945276427202646,8.946849344010097,0.719916524063534,4.059778634356452,10.783635310998292,20.851038151395105,240.4684299578009,3.8411506217389676e-4,14.97900791348778,31.634673462393398,4.779695158419987,6.618554617790897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351998,19533.69096913822,103.91714458462134,3.7755331942568295,3.4103113083628065,3.1228491791467285,0.40667527122852604,2.106717727921905,5.944698983710344,11.087483452158498,134.84763043424627,1.5986989781299388e-4,14.617802960460303,17.03218243586884,2.5133929991504314,6.776569538319714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912351999,17787.056238654608,107.76323390113593,7.52627948950465,2.57037619020497,3.981964198890428,0.2920063422819704,2.1143553084687596,6.021749953388164,11.427229977288949,138.41822996958643,2.2386864613588355e-4,20.621983434775448,17.448979930677112,2.40636165075073,7.251187669664461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352000,12305.58942932369,97.22171027858926,5.986148843735629,3.050444253500263,4.328793196975608,0.24292341303977905,1.9807256297456757,5.830250141990178,10.970102574049205,130.62398192148865,3.5177455105565934e-4,24.000363196920286,16.800352716039384,2.2236490427854547,7.555307691448655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352001,15160.575161771354,109.87948675657383,10.290947656632422,4.914171245614897,5.225458442498927,0.3056398051558613,2.3175455253858717,6.68156218354602,12.730778764819217,149.6996037979792,3.446741556135254e-4,21.860903163901543,19.412340948365237,2.623185330541733,7.400293346546069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352002,36867.05492893873,202.8018874935038,7.029047444959773,6.0660068324616905,6.414385478364644,0.6656812535859522,4.187737870044858,12.271559711382471,22.587849419999085,273.6882365416494,1.7398692384646336e-4,18.434588093440997,34.859409131381554,4.85341912363081,7.18244360180117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352003,14483.538932396405,106.26593062991438,3.5093044458499127,0.6559805347886508,3.952501356050361,0.22946175495139826,1.9208497113463343,5.306761126692307,10.341618613077175,129.49061409162027,2.7289610463983413e-4,23.12699616463894,15.648379739769481,2.1503114662977327,7.277261915322365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352004,34937.359739403735,80.05830173423762,6.176355599197096,18.410314655989318,5.324399516628552,0.7795318595411294,3.6275970868163965,10.684403891603502,18.746138002546296,204.60066693344544,1.5239845129520432e-4,13.706179883260788,29.430541894149798,4.407128946357526,6.677939822585409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352005,75122.02934407811,154.89170282574477,13.748833167514483,51.24953242248542,10.291887260419129,1.9530986436097462,7.405963659293554,22.269456632890332,38.26742910151367,399.48919721635485,1.3700225287151992e-4,11.402115661568219,60.536885734404,9.3590623029033,6.468263996450231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352010,51844.904755108175,284.4771026172442,14.862942278192017,12.376662246129113,7.461347561413876,1.3551549000013645,5.7093553013161555,17.339375806227466,30.54539912388595,361.4368973418806,1.439166991753172e-4,12.795124606205539,47.884774930113416,7.06451020131752,6.778215837409786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352011,50464.589565803115,191.7677713048661,11.329166195807755,25.314679165018447,8.910974231306788,1.6953601429254848,6.134923759725816,17.49845177980615,30.459406290289543,327.5875037376851,1.765787517143552e-4,10.321377350308069,47.957858070095696,7.830283902651301,6.124664018102507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352014,46937.681005111226,156.8118309642979,11.05863014795602,18.808483432554073,8.757992469468565,1.4669644300310896,5.463352538266166,15.491883191210707,27.716304776083344,294.2514873611595,1.8658766862629777e-4,10.560503631899504,43.20818796729405,6.930316968297256,6.234662594070367,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352024,32825.2748340665,150.36008530132153,22.949216727411955,10.522087845273274,7.039146964132784,0.7342740311948165,3.852296460735341,11.394470145254086,20.79867123533475,236.67033235001418,2.1444289498613627e-4,15.51800780249972,32.19314138058884,4.586570491930157,7.019000675391575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352025,48404.25110260166,155.0275297220121,43.32712707404019,20.868459648098785,7.762942092262231,0.7170393434321919,4.334842875832994,13.575520548050676,23.754972762899563,256.40937720220296,1.6037727917341923e-4,18.932741518854286,37.33049331095024,5.0518822192651855,7.3894227321040145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352026,47075.48365165672,217.62886022785958,13.84549353268095,14.903917979234683,7.700329175387082,0.8655010028664699,4.509359884503243,14.044560943809442,25.334789460079172,293.0766142382496,1.6357408523653234e-4,16.22708800717155,39.379350403888616,5.374860887369713,7.3265803951178405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352027,23291.633779350148,112.37742226597516,5.614883721174567,6.246056111797453,5.432731945506452,0.6242457567592457,2.9383670178203714,8.057351499215965,15.111630638620287,170.07693690951837,2.3324821251152392e-4,12.907338835662223,23.168982137836252,3.562612774579617,6.503368062662987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352028,24411.32930379122,157.89305362808173,14.319366008473905,3.4769892251731283,6.512986843516522,0.39451502140569666,3.1361416626323737,8.846693906152598,17.17214384196835,206.6915681380515,2.668018100310915e-4,22.424225761115355,26.018837748120948,3.53065668403807,7.369404639581885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352029,21315.70804542965,124.75723857014982,13.905288641022263,5.8440444737984345,5.127785916037738,0.42339594433665106,2.6823006059986727,7.975828267128266,14.699864905676407,173.3830463727569,2.4056371503630155e-4,18.837753109856234,22.67569317280467,3.105696550335324,7.301322845065582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352030,23566.329623557627,77.87545068242899,43.234072180992996,6.13546244578693,4.775623998811554,0.661475833628528,2.8691940784835444,9.00517509962321,15.574177949797761,167.75647577530643,2.0264606644717782e-4,13.613762804039704,24.579353049420973,3.5306699121120726,6.961668369252175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352031,22410.113406463515,109.15066436418542,39.16805958148827,3.0545825875449575,4.993231080180792,0.4791926160782035,2.769588304306366,8.689115651439465,15.537398789613361,178.40392009735456,2.22811504324679e-4,18.132824588476996,24.226514441052828,3.2487809203845694,7.457109308000076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352034,43401.652201530436,94.7615652881878,28.572475779824,16.71580075653629,8.573435893474713,0.9367916918473669,4.74489815571608,13.868692725740114,25.131525501806927,264.9937877339973,1.9753708576956882e-4,14.80445743321106,39.00021822754704,5.681689847563447,6.864193448410776,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352036,41434.73916243161,269.64001300145833,9.963687487692807,3.9723528310104697,5.619242341586731,0.9626179723712174,4.593863157867395,14.081798981238723,25.180792122374307,313.9754891153557,1.3561669399095994e-4,14.628647485721693,39.26259110361303,5.556481130238613,7.066089163867452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352037,51003.46956436481,247.4912855418785,72.49518214721549,2.9519383562014028,7.663797613641843,1.1301506437477284,5.779617941231932,18.488723289674827,32.26393337240756,379.84375332273703,1.502603191331987e-4,16.359521088590263,50.75265666208239,6.909768584979661,7.345058816066238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352038,9783.783095880292,80.685773421393435,4.250883819975194,0.9535112200334598,3.419037051778124,0.1383660554211131,1.4656426325343808,4.010434208870518,8.107008759757091,98.79728377638193,3.494596127358747e-4,28.9842345845943,12.11744296862761,1.6040086879554938,7.554474648184594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352039,33982.92504351803,239.09179018461418,8.734683336328324,2.094353816435078,8.701480090479977,0.5127046915900062,4.174665627262452,11.816042431363677,23.248875786957438,285.6460185033352,2.5605447675080916e-4,23.046487822687205,35.06491821832111,4.687370318852458,7.480722843102688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352040,20487.250472809694,132.92432421744516,12.158905639898554,1.5322215196325109,4.9207135666429656,0.3945268382618894,2.548500944703827,7.4227648092076866,14.0747957306347,168.95413402636854,2.401841854363838e-4,18.81434693241429,21.497560539842386,2.943027782965716,7.30457274792666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352041,28183.81783062423,143.4987748104967,8.752155516823521,3.515028783194428,5.378739924412213,0.5681055305890723,3.1154619421612004,9.080467245286512,16.870876257330842,198.26871020022338,1.9084497198842e-4,15.983768430965487,25.951343502617355,3.6835674727502727,7.0451657787175614,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352060,44564.23230995974,192.58640344352253,49.559410834907645,11.614492509797397,10.580262554390073,0.8161299182504959,5.524579342708356,16.654131074801303,29.60028760899821,337.16654277631653,2.3741601741954547e-4,20.40622540894234,46.254418683799514,6.340709260958852,7.2948335557030175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352061,35968.907037065546,104.43090228204555,15.586238917864614,9.468478142761178,7.424622672469519,0.9258648173632226,4.265887367483372,12.224310030751163,21.64026877463846,231.15552096986212,2.064178003745994e-4,13.203126203201961,33.86457880538963,5.191752184846594,6.522764877767419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352063,25203.20081416586,90.86203908750547,18.528723648399097,17.668250909533732,5.246663763262376,0.6079467556179113,2.7915946990303513,8.3843635704823,15.13470825984179,162.35913472234458,2.0817450140354416e-4,13.791279405645502,23.51907183032409,3.3995414546482627,6.918307114086219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352064,16089.465126114943,44.03852788853157,7.231553273209247,8.87764298585483,4.695818996904795,0.5452589058606928,2.3419933061057363,6.214927423336288,11.456518355975026,116.68202028714,2.9185674974881377e-4,11.398121803303711,17.671445779311313,2.887252211966429,6.1205064476427475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352073,18867.005422016224,95.02571688356868,8.886413800061614,10.08882436743032,4.975620479009542,0.3541185096322177,2.2566495941809146,6.543190958370487,12.118982538588426,137.54306492605994,2.6372073191877114e-4,18.47740454224251,18.662173496958914,2.6107681038131325,7.1481543955214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352074,61511.26390165516,149.9132697811092,13.532384614430121,52.276194266541374,15.49650686115278,2.3596223868215684,8.659947761754777,22.99790050414005,40.577740523108275,400.3096972562703,2.5192957969338354e-4,9.746432578612046,63.575641027248324,11.019570148576346,5.7693394724168865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352075,80341.96804086858,301.93205064912917,10.346856067832254,34.844828908353875,18.08421658087463,2.409325193296791,9.966928529215211,26.321054069184967,48.58058047774382,527.7544468880852,2.2509053514441544e-4,10.924658133495319,74.90163454692879,12.376253722512002,6.0520441990200275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352076,11037.395431226445,105.2441735628586,12.512185598419403,0.6355863311841361,4.707959938388182,0.12232844323706728,1.8965736683895908,5.303744859593519,10.517637036047812,128.83445147332725,4.2654627785361916e-4,43.35659572904961,15.82138189564133,2.0189021116266583,7.836626552881168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352078,35952.14951831196,98.36778322164928,4.8845685296281225,21.130565800791356,5.874383094993713,1.1585599056997826,3.9988502026849435,11.502338758178604,20.112972113963895,203.10874404748006,1.633944888886724e-4,9.928134662342789,31.6153108721425,5.157410108384726,6.1300750197746545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352079,16300.17182101627,141.284114508818,12.62206165974201,0.21926356453785087,5.954295260975122,0.18239336239653428,2.551013126692912,6.981708095625822,13.642681342252349,172.89600094836507,3.6529033720356747e-4,38.27830138054675,20.624389437878172,2.7334064890894463,7.545306386079656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352080,129072.71483032101,469.5625261948469,0.7777587447228673,40.131033575819025,19.047996236889126,5.401019697078757,15.436157771389036,44.755979314642786,74.32332126259763,798.0158793199464,1.475756999605193e-4,8.28657953957285,119.07930057724042,20.837177468467793,5.714751950327205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352081,50323.89029197916,372.61834495878804,24.405599334843135,4.47449907345018,16.72337250061041,0.5043391790134503,6.972788710602709,19.09970414049253,38.04815167742718,467.9094128016945,3.3231477939367205e-4,37.87075233348698,57.147855817919705,7.477127889616159,7.643022382602768,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352083,25899.044650479806,167.73815115157086,25.71099000081486,7.816742422562726,9.456600987917396,0.505535027149449,3.9030304168381953,10.98210387872094,21.20481860272549,245.1591864797987,0.00036513319759623654,21.7237249427513,32.18692248144643,4.408565443987644,7.300996864034903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352085,42689.741155163705,258.99277659774197,8.729463840693919,14.456575562245103,10.31690440787888,1.0355633192424276,5.619426693601769,16.047036725247274,29.779341379955294,349.53802139740077,2.4167174896610864e-4,15.49594933218239,45.826378105202565,6.6549900128441966,6.886017562273903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352090,63149.943163904776,391.1617258273628,41.476946957146055,17.764151078133356,9.151047425718824,1.792609501440791,7.670018258609853,24.764450773116756,42.725034170791155,505.81888049119726,1.4490982837415088e-4,13.814749254208788,67.48948494390791,9.462627760050644,7.1322138686290995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352091,36530.520291020286,132.73371306713807,40.721146060538814,10.668956498998748,8.848758838482745,1.047110693819817,4.877472547314375,14.357607019053123,25.738797418899154,273.48449103043407,2.4222920363545694e-4,13.711642048728546,40.09640443795227,5.924583241134192,6.767801684271093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912352092,21023.830191188295,164.75631312235944,29.25978359688849,4.475551839396111,8.25217278474768,0.30793008706396346,3.306454035255793,9.83567468044906,19.360040554887085,226.77275198346751,3.9251519393485246e-4,31.941259050811706,29.195715235336145,3.6143841223197564,8.077645941128685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
