,SurveyID,N,live,coral,turf,algae,cca,sand,left,add,N_used,coverage,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,Rugosity,BranchSpace_cm3,BiomassStand_g,OrgGrowth_gyr,pc1,pc2,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate
1779,912344363,100,95,8,65,6,12,5,4,100,91,95.78947368,4.808115559,1.50371488,1.262763759,0.079159712,1.054977871,0,324.0674744,1186.494553,-0.941725188,-0.410824473,NWS150,-20.8999,115.4508,Australia,Barrow south reef,Pilbara,2,28/10/2013
1780,912344364,100,97,12,69,15,1,3,0,100,97,100,4.76172081,1.148794001,2.252375882,0.066102272,1.078539816,0,358.8515432,2298.625422,-1.142151042,-1.596619246,NWS152,-20.951,115.4629,Australia,Barrow south shelf,Pilbara,2.5,28/10/2013
1781,912344365,100,81,8,56,14,3,19,0,100,81,100,3.428767056,0.979489866,2.036169932,0.06108247,1.070900537,1043.39194,291.3490457,2091.713398,-1.267578384,-1.274498378,NWS152,-20.951,115.4629,Australia,Barrow south shelf,Pilbara,2,28/10/2013
1782,912344366,100,88,26,39,20,1,12,2,100,86,97.72727273,11.16127697,2.800187233,2.677190701,0.16116275,1.204203522,0,416.1575902,2733.989914,0.040005047,-2.107158112,NWS153,-20.9946,115.4799,Australia,Barrow Island deep south,Pilbara,2,28/10/2013
1783,912344367,100,66,1,31,32,0,34,2,100,64,96.96969697,0.192206566,0.016669318,3.716270703,0.001150247,1,0,206.3848464,4108.98943,-3.374709921,-2.457329531,NWS153,-20.9946,115.4799,Australia,Barrow Island deep south,Pilbara,3,28/10/2013
1784,912344368,98,93,40,49,1,3,5,0,98,93,100,3.687999022,2.332240867,1.258394477,0.353164795,1.53707858,35475.32595,252.6309644,517.0278702,1.358213875,-0.342161562,NWS154,-21.0778,115.5132,Australia,Barrow Shelf,Pilbara,2,29/10/2013
1785,912344369,99,97,45,40,5,7,2,0,99,97,100,6.467340606,2.778432464,1.624700385,0.351592001,1.506949864,31301.75819,291.753006,950.6884158,1.545151698,-0.912604161,NWS154,-21.0778,115.5132,Australia,Barrow Shelf,Pilbara,1.5,29/10/2013
1786,912344370,100,97,4,18,73,1,3,1,100,96,98.96907216,1.137944646,0.217801643,8.092764564,0.012486972,1.007853982,0,324.0326216,9031.534051,-3.03177051,-5.316733886,NWS155,-21.31958,115.17213,Australia,Airlie island,Pilbara,3.5,29/10/2013
1787,912344371,100,94,0,11,78,5,6,0,100,94,100,0.865847217,7.809943679,8.676902353,0.095273867,0.968584073,0,302.6132596,9614.598515,-2.324591182,-5.47118494,NWS155,-21.31958,115.17213,Australia,Airlie island,Pilbara,4,29/10/2013
1788,912344372,100,90,1,9,79,1,10,0,100,90,100,0.186126751,0.117423779,8.666235807,0.012584705,1.015922665,1043.39194,299.6192051,9704.571805,-3.254910033,-5.623710974,NWS156,-21.32233,115.17332,Australia,Airlie Island inner reef,Pilbara,4,29/10/2013
1789,912344373,100,92,3,85,0,2,8,2,100,90,97.82608696,1.08306495,0.263630273,0.680447489,0.014287895,1.007853982,0,282.3283868,561.6986983,-1.970029584,0.505755763,NWS157,-21.63678,114.39077,Australia,North Muiron Island NE,Exmouth,3,30/10/2013
1790,912344374,100,83,9,55,1,2,17,16,100,67,80.72289157,1.804892962,1.028041691,0.665239491,0.142776741,1.324794636,1585.625712,299.9231594,572.9599219,-0.47703663,0.202676992,NWS157,-21.63678,114.39077,Australia,North Muiron Island NE,Exmouth,4,30/10/2013
1791,912344377,100,86,3,78,0,1,14,4,100,82,95.34883721,0.945738081,0.201132325,0.622589407,0.011336725,1.007853982,0,257.5179206,514.3138278,-2.089641242,0.668829085,NWS159,-21.67022,114.35251,Australia,South Muiron Island NE Channel,Exmouth,2,30/10/2013
1792,912344378,100,93,2,85,0,1,7,5,100,88,94.62365591,0.378333317,0.134093097,0.681904389,0.013734952,1.015922665,1043.39194,268.5679615,560.4027672,-2.029784694,0.465385517,NWS159,-21.67022,114.35251,Australia,South Muiron Island NE Channel,Exmouth,3,30/10/2013
1793,912344379,100,18,5,0,12,0,82,1,100,17,94.44444444,0.243999411,0.274629157,1.40756748,0.048167673,1.079613326,5216.959698,49.11314042,1474.266414,-2.506229415,0.213082836,NWS160,-21.94178,114.16068,Australia,Bundegi Sponge Garden,Exmouth,13,31/10/2013
1794,912344380,100,9,0,0,5,0,91,4,100,5,55.55555556,0,0,0.542532154,0,1,0,16.89731148,610.2634659,-3.887033285,1.811350271,NWS160,-21.94178,114.16068,Australia,Bundegi Sponge Garden,Exmouth,13.5,31/10/2013
1795,912344381,100,46,1,14,23,0,54,8,100,38,82.60869565,0.423998081,0.105295742,2.610428475,0.006085061,1.007853982,0,129.2492287,2900.27779,-3.208130626,-1.290427472,NWS161,-22.01948,114.12743,Australia,Ridge Garden,Exmouth,6.5,31/10/2013
1796,912344382,100,69,0,11,47,6,31,5,100,64,92.75362319,0.868764431,2.24935117,5.237082935,0.037836524,0.992146018,0,209.9470063,5821.459896,-2.702508738,-3.409597523,NWS161,-22.01948,114.12743,Australia,Ridge Garden,Exmouth,6,31/10/2013
1797,912344383,100,46,0,18,23,1,54,4,100,42,91.30434783,0.137326869,0.062497947,2.63749996,0.00295117,1,0,136.1942429,2926.632263,-3.394581093,-1.358233549,NWS162,-22.02105,114.125,Australia,Seawhip 1,Exmouth,6.5,31/10/2013
1798,912344384,100,35,1,18,11,1,65,4,100,31,88.57142857,0.186126751,0.117423779,1.356520853,0.012584705,1.015922665,1043.39194,97.35261392,1463.926764,-2.895495528,0.05671425,NWS162,-22.02105,114.125,Australia,Seawhip 1,Exmouth,6,31/10/2013
1799,912344464,100,100,41,32,0,20,0,7,100,93,93,6.926525957,5.347130496,1.037054065,0.426088394,1.637929969,26758.29283,333.203809,370.5708333,2.181738582,-0.258237413,RAJA1,-0.56005,130.66519,Indonesia,Kaburan,Raja Ampat,9,17/08/2014
1800,912344467,98,96,35,39,0,6,2,16,98,80,83.33333333,4.571601383,2.052814798,0.903177152,0.264559167,1.388522174,24069.79803,239.7126144,328.898716,0.942425305,0.282828916,RAJA10,-0.55515,130.67675,Indonesia,Kri jetty west,Raja Ampat,5,23/08/2014
1801,912344468,100,90,49,23,0,0,10,18,100,72,80,5.191831846,2.909691995,1.071913259,0.423112027,1.67568419,41461.05525,198.7206727,235.6754696,1.871705729,0.175113546,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,2.5,26/08/2014
1802,912344469,100,93,37,41,0,0,7,15,100,78,83.87096774,3.712744206,2.249676341,0.963578506,0.339803686,1.584047675,29345.28351,248.6258686,361.2893068,1.330252951,0.014500652,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,1.5,26/08/2014
1803,912344470,100,96,50,24,0,0,4,22,100,74,77.08333333,6.512384623,2.658738816,0.903715586,0.346154935,1.509311485,33040.4565,192.8552065,223.0233035,1.536103333,0.487958286,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,3,26/08/2014
1804,912344471,98,93,27,33,0,1,5,32,98,61,65.59139785,7.190927976,2.020774823,0.561363981,0.180274524,1.262582238,6713.387556,275.39029,272.7559108,0.541280527,0.752076612,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,7,26/08/2014
1805,912344472,100,96,16,55,0,5,4,20,100,76,79.16666667,3.761652382,0.962390154,0.588288292,0.0699947,1.084248015,3183.593433,250.633914,392.8277019,-0.725140722,0.77866659,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,12,26/08/2014
1806,912344473,100,96,23,39,1,1,4,32,100,64,66.66666667,5.720636283,3.315639754,0.657736719,0.142999298,1.203411504,3124.116285,267.5252403,439.1178142,0.07524529,0.577478509,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,10,26/08/2014
1807,912344474,98,98,62,1,0,8,0,27,98,71,72.44897959,5.087757251,3.752810945,1.24939006,0.571993534,1.868373849,58667.83935,141.2643199,127.6477755,2.424301114,0.269223398,RAJA13,-0.51544,130.67327,Indonesia,Mikes Point,Raja Ampat,4,27/08/2014
1808,912344475,100,99,8,17,1,2,1,71,100,28,28.28282828,2.131070357,0.472851613,0.311392166,0.026582204,1.042300875,71.78342105,109.2623012,255.2101298,-1.94646095,1.835809996,RAJA13,-0.51544,130.67327,Indonesia,Mikes Point,Raja Ampat,12,27/08/2014
1809,912344476,100,87,41,39,0,3,13,4,100,83,95.40229885,3.777698234,2.211945377,0.972942311,0.272146667,1.640004398,24715.84882,328.769665,452.8083871,1.333846466,-0.327602217,RAJA14,-0.44995,130.69781,Indonesia,Batu Lima,Raja Ampat,7,27/08/2014
1810,912344477,100,99,49,38,1,8,1,3,100,96,96.96969697,14.27559392,3.335842876,0.829973767,0.190414909,1.319162555,686.9570595,473.6599097,504.8628387,1.214453041,-0.113243874,RAJA14,-0.44995,130.69781,Indonesia,Batu Lima,Raja Ampat,15,27/08/2014
1811,912344478,100,96,40,43,0,0,4,13,100,83,86.45833333,8.246285585,1.716059982,0.712942793,0.134337869,1.248816826,5504.093383,338.6351121,367.076636,0.513767467,0.36335568,RAJA15,-0.55402,130.68881,Indonesia,Sorido Wall,Raja Ampat,5,27/08/2014
1812,912344479,100,92,15,60,0,4,8,13,100,79,85.86956522,5.373710662,1.3349177,0.595194599,0.075079969,1.097278746,71.78342105,305.039131,427.5293771,-0.641365024,0.6565581,RAJA15,-0.55402,130.68881,Indonesia,Sorido Wall,Raja Ampat,9,27/08/2014
1813,912344480,98,95,30,27,0,16,3,22,98,73,76.84210526,7.534636088,2.781600762,0.654312776,0.220832921,1.360171103,10232.21905,318.9957028,315.9930496,1.030054997,0.406103122,RAJA17,-0.50709,130.73747,Indonesia,Blue Magic,Raja Ampat,11,28/08/2014
1814,912344481,100,99,36,28,0,16,1,19,100,80,80.80808081,7.668847213,5.086237552,0.678622006,0.189420828,1.671665744,2163.531751,513.9173504,558.1209855,1.40369285,-0.428997202,RAJA17,-0.50709,130.73747,Indonesia,Blue Magic,Raja Ampat,12,28/08/2014
1815,912344482,99,98,46,20,0,8,1,24,99,74,75.51020408,4.299897876,2.868956707,1.010064418,0.383481844,1.676962438,37115.52572,227.1741219,284.1177367,1.706265563,0.063476142,RAJA18,-0.5903,130.60341,Indonesia,Sauandarek,Raja Ampat,5,28/08/2014
1816,912344483,100,96,28,30,0,5,4,33,100,63,65.625,5.720141339,7.962618289,0.698152979,0.313071157,1.495442567,9903.227727,310.283471,356.3905661,1.405769056,0.255611416,RAJA18,-0.5903,130.60341,Indonesia,Sauandarek,Raja Ampat,9,28/08/2014
1817,912344484,98,94,32,12,1,8,4,41,98,53,56.38297872,6.85118471,2.70800574,0.658645824,0.270214182,1.519175126,11066.50747,298.7366765,362.4113232,1.214267207,0.295071785,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,13,29/08/2014
1818,912344485,99,99,56,0,0,0,0,43,99,56,56.56565657,4.032638225,3.092693174,1.096851586,0.504740664,1.809417581,52938.36658,112.433825,100.7134422,1.960170429,0.580169503,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,6,29/08/2014
1819,912344486,100,93,38,9,0,2,7,44,100,49,52.68817204,8.490683577,3.159411628,0.549501926,0.278272962,1.670124186,9899.258142,365.347468,279.0545328,1.702966283,0.245575817,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,9,29/08/2014
1820,912344488,100,92,26,39,0,1,8,26,100,66,71.73913043,1.907781659,1.490584717,0.71138232,0.158890979,1.518040904,13382.10433,308.2859012,455.7629072,0.338015665,0.025233425,RAJA2,-0.57029,130.65885,Indonesia,Yenbuba Jetty,Raja Ampat,8,18/08/2014
1821,912344489,100,98,47,12,0,8,2,31,100,67,68.36734694,8.93202064,3.353813693,0.737072713,0.345585244,1.582799028,21707.64551,287.70282,221.9965161,1.912383922,0.351223208,RAJA20,-0.59112,130.29654,Indonesia,Fam Slope,Raja Ampat,12,29/08/2014
1822,912344491,97,97,36,27,0,1,0,33,97,64,65.97938144,7.454796519,2.707118578,0.682086636,0.300563896,1.489286135,15447.0888,296.2876378,281.1487665,1.433859463,0.367693368,RAJA20,-0.59112,130.29654,Indonesia,Fam Slope,Raja Ampat,10,29/08/2014
1823,912344492,100,100,69,12,0,4,0,15,100,85,85,8.231474365,3.601992607,1.114824535,0.47671516,1.707695389,46639.60353,198.2057946,186.2397666,2.392990967,0.223869064,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,10,29/08/2014
1824,912344493,100,100,71,9,0,0,0,20,100,80,80,17.28684625,4.322290133,0.738733066,0.311681165,1.569582663,11483.96822,453.7494715,236.3152546,2.526145074,0.047749209,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,7,29/08/2014
1825,912344494,100,88,48,24,0,1,12,15,100,73,82.95454545,6.631681857,3.123874113,0.931128006,0.339871172,1.747586468,27315.14577,341.3819125,366.9103679,2.030867305,-0.271982179,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,8,29/08/2014
1826,912344495,97,97,66,14,0,7,0,10,97,87,89.69072165,5.174314259,5.830468373,1.453330764,0.631901223,1.919261433,63353.92017,178.8552701,222.9113007,2.789009845,-0.181369643,RAJA22,-0.55603,130.68628,Indonesia,Sorido Jetty SE,Raja Ampat,3,30/08/2014
1827,912344496,100,94,9,38,0,15,6,32,100,62,65.95744681,4.377536175,8.927339313,0.558893629,0.166908806,1.023991349,2086.783879,198.6099646,295.9277867,-0.170793434,1.179618483,RAJA23,-0.58046,130.64277,Indonesia,Nixons West,Raja Ampat,10,01/09/2014
1828,912344497,100,99,45,24,0,4,1,26,100,73,73.73737374,3.603438281,6.466040708,1.062002406,0.400991987,1.748583867,34803.36246,265.4485167,365.5779593,1.932447323,-0.21515236,RAJA23,-0.58046,130.64277,Indonesia,Nixons West,Raja Ampat,8,01/09/2014
1829,912344499,100,100,13,83,0,2,0,2,100,98,98,1.187806137,0.785562959,0.888299266,0.116269323,1.17767477,11733.56787,284.9847581,568.5542334,-0.516532803,0.054747675,RAJA24,-0.55513,130.67764,Indonesia,Kri Jetty,Raja Ampat,4,30/08/2014
1830,912344500,100,100,1,20,0,5,0,74,100,26,26,0.895127004,2.311097103,0.217772681,0.054110198,1.038545252,226.5179589,91.64067435,154.8134547,-1.83566509,2.159873724,RAJA25,-0.59765,130.56162,Indonesia,NW Mansiwor Mangroves,Raja Ampat,12,02/09/2014
1831,912344501,100,100,8,14,0,0,0,78,100,22,22,1.32310512,0.382839072,0.205341055,0.04378187,1.060672882,3642.688885,67.4911711,100.3078103,-1.760297237,2.337097843,RAJA25,-0.59765,130.56162,Indonesia,NW Mansiwor Mangroves,Raja Ampat,7,02/09/2014
1832,912344502,101,91,38,25,6,1,10,21,101,70,76.92307692,8.29449516,2.122345638,1.266952762,0.213163972,1.347264858,9026.689394,302.2607861,968.0561671,0.73387111,-0.498450814,RAJA26,-0.59181,130.57585,Indonesia,Greens Reef,Raja Ampat,7,02/09/2014
1833,912344503,94,94,33,21,1,19,0,20,94,74,78.72340426,8.166686494,2.5896657,0.730613035,0.230185317,1.227337891,9539.20246,277.4398915,350.5747692,0.803721086,0.522107396,RAJA26,-0.59181,130.57585,Indonesia,Greens Reef,Raja Ampat,9,02/09/2014
1834,912344504,100,96,26,25,27,14,4,4,100,92,95.83333333,8.949654463,2.26732132,3.370680563,0.130319387,1.088364002,1793.795732,341.5132606,3499.214792,-0.4033636,-2.469016045,RAJA27,-0.41728,130.5677,Indonesia,Ricks Reef,Raja Ampat,7,03/09/2014
1835,912344505,100,94,21,18,38,2,6,15,100,79,84.04255319,3.929984462,1.216124976,4.512043568,0.12312346,1.157749674,9610.052376,253.3237856,4781.124616,-0.924074843,-3.219254129,RAJA27,-0.41728,130.5677,Indonesia,Ricks Reef,Raja Ampat,5,03/09/2014
1836,912344506,100,92,17,32,5,38,8,0,100,92,100,8.599541168,72.7225934,2.266015959,1.005125966,0.948027956,14607.48716,181.1185641,1044.810754,2.702889996,-0.36564777,RAJA28,-0.46386,130.68643,Indonesia,Yenbeser Jetty,Raja Ampat,5,03/09/2014
1837,912344507,100,79,15,19,8,31,21,6,100,73,92.40506329,7.602375795,57.13863264,2.151809101,0.795060225,0.986871091,8013.036029,175.2439135,1296.881931,1.978527429,-0.439754436,RAJA28,-0.46386,130.68643,Indonesia,Yenbeser Jetty,Raja Ampat,8,03/09/2014
1838,912344508,100,94,42,6,0,9,6,37,100,57,60.63829787,5.496672053,4.558002857,0.822051444,0.377811685,1.543683998,30180.5233,169.966217,140.6012589,1.56440431,0.737146619,RAJA29,-0.69542,130.71923,Indonesia,Wai Reef NE,Raja Ampat,11,04/09/2014
1839,912344509,100,99,14,4,0,0,1,81,100,18,18.18181818,1.056984296,0.818323363,0.303329793,0.124445983,1.225518876,12592.4867,54.21347484,65.20256483,-0.978542969,2.157344395,RAJA29,-0.69542,130.71923,Indonesia,Wai Reef NE,Raja Ampat,10,04/09/2014
1840,912344511,100,88,44,23,0,5,12,16,100,72,81.81818182,9.638800929,3.143285707,0.744353189,0.311768212,1.498108421,16896.36365,316.727504,258.7112899,1.748126126,0.297887588,RAJA3,-0.56898,130.66519,Indonesia,Ransiwor Islet,Raja Ampat,8,18/08/2014
1841,912344513,100,98,18,65,0,8,2,7,100,91,92.85714286,3.392801595,3.168630629,0.827695584,0.156308608,1.161752105,10690.17593,271.306388,464.5547301,0.079771621,0.320469462,RAJA30,-0.70385,130.70863,Indonesia,P-47 Wreck,Raja Ampat,10,04/09/2014
1842,912344514,100,81,16,25,9,22,19,9,100,72,88.88888889,6.085325236,41.5285945,2.063999908,0.599022599,1.019226375,8829.91001,178.3764469,1404.649722,1.415217276,-0.526805773,RAJA30,-0.70385,130.70863,Indonesia,P-47 Wreck,Raja Ampat,9,04/09/2014
1843,912344515,100,100,45,22,0,1,0,32,100,68,68,6.783210917,4.16011105,0.689300988,0.293793293,1.398179278,20887.95315,198.2199479,222.8234163,1.225712273,0.778354914,RAJA31,-0.58148,130.55201,Indonesia,Dugong Hole,Raja Ampat,5,05/09/2014
1844,912344516,100,98,25,42,24,0,2,7,100,91,92.85714286,1.912852165,1.250996065,3.380364646,0.204714753,1.326029662,21636.60839,256.7085524,3244.743468,-0.274737268,-2.572255692,RAJA31,-0.58148,130.55201,Indonesia,Dugong Hole,Raja Ampat,10,05/09/2014
1845,912344517,99,98,38,22,0,2,1,36,99,62,63.26530612,6.446701502,2.273832706,0.687746607,0.273251295,1.471953425,16354.11201,263.1748308,249.8491045,1.192630234,0.490083025,RAJA4,-0.55917,130.68728,Indonesia,South Kri,Raja Ampat,8,19/08/2014
1846,912344519,100,99,69,14,0,7,1,9,100,90,90.90909091,4.754463241,4.109573901,1.524186765,0.63929713,2.082906642,65949.04246,222.8512145,268.2677446,2.966325392,-0.544644722,RAJA5,-0.5608,130.54279,Indonesia,Manta Cay,Raja Ampat,7,20/08/2014
1847,912344522,100,97,25,31,1,5,3,35,100,62,63.91752577,5.070458038,1.59116008,0.686184899,0.147752202,1.235759718,9534.094299,230.0599626,388.697149,0.115085889,0.622977592,RAJA6,-0.55658,130.6901,Indonesia,Cape Kri,Raja Ampat,7,21/08/2014
1848,912344524,100,95,21,46,0,2,5,26,100,69,72.63157895,2.605927223,1.265071737,0.608301751,0.105798972,1.425019808,3329.437429,349.5724535,495.4272907,-0.097437355,0.1210981,RAJA7,-0.55304,130.69444,Indonesia,Koh Reef,Raja Ampat,7,21/08/2014
1849,912344525,100,95,36,22,6,8,5,23,100,72,75.78947368,6.99175146,2.668190911,1.321179326,0.261407959,1.551504947,11770.69176,359.9098179,1056.011681,1.187031823,-0.9088317,RAJA8,-0.54055,130.631,Indonesia,Otdima Reef,Raja Ampat,8,22/08/2014
1850,912344526,100,96,17,44,0,2,4,33,100,63,65.625,4.419155419,1.327616396,0.55103057,0.12049127,1.180990431,5443.477657,240.7316857,324.1679053,-0.205949711,0.836339429,RAJA9,-0.54304,130.69269,Indonesia,New Reef,Raja Ampat,7,22/08/2014
1851,912344528,100,78,3,34,1,9,22,31,100,47,60.25641026,2.044353032,0.701115905,0.430378942,0.034946084,1.007853982,0,153.4161678,360.5777636,-1.858650495,1.414383438,RAJA16,-0.53489,130.71652,Indonesia,Sardines,Raja Ampat,18,28/08/2014
1852,912344529,100,69,16,21,25,5,31,2,100,67,97.10144928,6.333999619,7.557468517,3.144677178,0.205881849,1.195329633,2539.819797,297.4304618,3252.947836,-0.047595167,-2.274911981,AL1,10.25911,169.98007,Republic of the Marshall Islands,Ailuk Inside SE,Marshall Islands,11,15/07/2014
1853,912344530,100,89,24,18,42,5,11,0,100,89,100,3.537837183,9.329643275,5.277599399,0.312284801,1.318453304,20867.83879,271.3545493,5310.616149,0.340783527,-3.825894223,AL2,10.2822,169.97562,Republic of the Marshall Islands,Ailuk Inside E,Marshall Islands,7,15/07/2014
1854,912344532,100,100,50,4,8,38,0,0,100,100,100,22.77075013,10.07798784,1.514147555,0.395774082,1.297726646,226.5179589,525.0218842,1132.577796,2.206565732,-1.012193942,AL4,10.292,169.85435,Republic of the Marshall Islands,Liklal Island,Marshall Islands,5,16/07/2014
1855,912344533,100,100,40,15,20,25,0,0,100,100,100,18.02137956,8.674997603,2.772199449,0.316575838,1.235834151,1043.39194,485.3475272,2631.359529,1.451332413,-2.257257944,AL4,10.292,169.85435,Republic of the Marshall Islands,Liklal Island,Marshall Islands,11,16/07/2014
1856,912344535,100,100,84,2,7,7,0,0,100,100,100,32.17308809,7.598425887,1.457551154,0.438041833,1.510508806,0,682.6141963,973.8497262,3.049879876,-1.266352302,AL5,10.25921,169.87247,Republic of the Marshall Islands,Liklal Island Pass 2,Marshall Islands,7,16/07/2014
1857,912344536,100,96,17,27,26,23,4,3,100,93,96.875,5.903273544,7.76966172,3.426067531,0.221728757,1.126227262,6486.869597,305.6883252,3424.778304,0.048329873,-2.46822944,AL6,10.39396,169.91481,Republic of the Marshall Islands,Ailuk Lagoon,Marshall Islands,3,17/07/2014
1858,912344537,100,93,34,6,23,17,7,13,100,80,86.02150538,9.499977933,3.266586705,3.078891348,0.275745366,1.333087758,15650.8791,307.4324339,2920.328676,0.852876099,-2.327542716,AL6,10.39396,169.91481,Republic of the Marshall Islands,Ailuk Lagoon,Marshall Islands,3.5,17/07/2014
1859,912344538,100,100,77,1,1,21,0,0,100,100,100,34.46236534,12.72582386,0.866454053,0.546109188,1.549778714,0,714.2805271,269.5398801,3.789814973,-0.354682923,AL7,10.40857,169.91403,Republic of the Marshall Islands,Ailuk Nth Pass Outside,Marshall Islands,11.7,17/07/2014
1860,912344539,100,100,78,0,8,13,0,1,100,99,99,29.87043706,13.15601214,1.679199848,0.522043438,1.519436297,5216.959698,631.0036928,1102.975735,3.589607744,-1.471280475,AL7,10.40857,169.91403,Republic of the Marshall Islands,Ailuk Nth Pass Outside,Marshall Islands,5.5,17/07/2014
1861,912344540,100,94,55,20,3,12,6,4,100,90,95.74468085,11.27776765,3.667889842,1.146029026,0.435222427,1.829855048,8841.24704,503.4104121,735.3688189,2.465779148,-1.031299023,AL10,10.22592,169.92878,Republic of the Marshall Islands,Ailuk House Reef,Marshall Islands,8,25/07/2014
1862,912344541,100,80,71,9,0,0,20,0,100,80,100,7.996869699,6.383956055,1.319649877,0.994392715,3.268977921,37883.27247,739.463236,631.6225902,5.308749414,-2.412780122,AL10,10.22592,169.92878,Republic of the Marshall Islands,Ailuk House Reef,Marshall Islands,7,25/07/2014
1863,912344542,100,63,31,27,0,2,37,3,100,60,95.23809524,2.482033838,5.765429648,0.899645667,0.360435065,1.530779111,29668.01023,172.9827691,267.4763694,1.161227464,0.449046846,RT1,11.1773,166.89346,Republic of the Marshall Islands,Rongalap lagoon,Marshall Islands,7,19/07/2014
1864,912344543,100,100,50,23,0,27,0,0,100,100,100,11.16136668,55.74896334,1.720167674,0.953158275,1.878779546,17164.57768,544.469698,714.4720606,4.612582142,-1.456655064,RT2,11.1551,166.89014,Republic of the Marshall Islands,Rongalap Airport,Marshall Islands,10,18/07/2014
1865,912344544,100,100,60,6,0,34,0,0,100,100,100,11.59893019,26.57485299,1.366731651,0.7681457,2.223597016,23370.56033,607.9374419,592.9736616,4.547831952,-1.527398797,RT2,11.1551,166.89014,Republic of the Marshall Islands,Rongalap Airport,Marshall Islands,5,18/07/2014
1866,912344545,100,100,68,11,2,19,0,0,100,100,100,11.81041195,33.97267857,2.014633237,1.005209298,2.017763183,52586.83479,346.1735104,588.8711667,4.727501198,-1.267254184,RT3,11.1521,166.83543,Republic of the Marshall Islands,Rongalap wall,Marshall Islands,11,20/07/2014
1867,912344546,100,100,71,8,1,19,0,1,100,99,99,12.16131908,10.48543347,1.302710736,0.571926932,1.785582661,38282.23382,344.2388239,389.9477146,3.333860841,-0.537689634,RT3,11.1521,166.83543,Republic of the Marshall Islands,Rongalap wall,Marshall Islands,4,20/07/2014
1868,912344547,100,100,53,1,6,39,0,1,100,99,99,20.76184462,5.739590125,1.278077692,0.347610019,1.313139357,2539.819797,485.1521752,868.3930338,2.080709074,-0.698128041,AL8,10.35851,169.90865,Republic of the Marshall Islands,Ailuk Middle Pass,Marshall Islands,10,24/07/2014
1869,912344548,100,100,71,3,6,17,0,3,100,97,97,8.165857966,12.62743439,2.231066745,0.790380929,2.086703631,63283.07026,270.4224583,951.4867924,3.671480977,-1.551549416,RT4,11.16701,166.7572,Republic of the Marshall Islands,Arbar Island,Marshall Islands,12,19/07/2014
1870,912344549,100,100,87,0,3,10,0,0,100,100,100,8.318487432,11.27926909,2.080118479,0.887297435,2.448782541,72066.01446,341.1287095,659.7764621,4.416038909,-1.690822278,RT4,11.16701,166.7572,Republic of the Marshall Islands,Arbar Island,Marshall Islands,5,19/07/2014
1871,912344550,100,81,42,23,0,16,19,0,100,81,100,5.6530138,33.71257614,1.532213788,0.831447094,1.725947644,38921.21758,238.1723782,378.2375807,3.38582328,-0.370163777,RT6,11.16352,166.88789,Republic of the Marshall Islands,Rongalap Island Lagoon North,Marshall Islands,9.5,20/07/2014
1872,912344573,96,88,23,32,1,0,8,32,96,56,63.63636364,2.473839319,1.164002772,0.705722688,0.172305412,1.278039719,13814.29221,190.3821293,396.8869687,-0.109541179,0.625027417,RAJA32,-0.45155,130.69332,Indonesia,Biodiversity House Reef,Raja Ampat,5.5,09/09/2014
1873,912344574,100,95,21,33,3,7,5,31,100,64,67.36842105,5.569164355,1.441356004,0.795826872,0.110081848,1.122287753,3594.584504,230.0678109,619.7313953,-0.400939454,0.468222388,RAJA33,-0.49793,130.72743,Indonesia,Mioskon NE,Raja Ampat,10,10/09/2014
1874,912344576,100,87,22,19,0,0,13,46,100,41,47.12643678,3.366405078,0.978447218,0.408583015,0.10616503,1.190454253,8472.336553,144.826877,173.4904277,-0.505268756,1.474295616,RAJA32,-0.45155,130.69332,Indonesia,Biodiversity House Reef,Raja Ampat,5.1,09/09/2014
1875,912344726,100,100,43,21,0,20,0,16,100,84,84,14.71392048,37.97531861,1.150084247,0.661069784,1.167788562,12447.24005,285.7152625,282.3117539,2.956905409,0.407991266,BOCAS1,9.23392,-82.11185,Panama,Popa,Bocas Del Toro,4.5,03/04/2015
1876,912344727,98,72,24,43,0,4,26,1,98,71,98.61111111,8.566602866,2.186850316,0.520663423,0.132311293,1.120538797,2306.308799,293.6500687,312.4636113,0.188010533,0.858340494,BOCAS2,9.28993,-82.34309,Panama,Almirante,Bocas Del Toro,8,03/04/2015
