SurveyID,SiteCode,SiteLatitude,SiteLongitude,Country,SiteName,Location,Depth,SurveyDate,algae,cca,coral,not_used,sand,turf,total,flat,Storage_kg,Accretion_kgyr,GPP_ghr,Calc_ghr,BranchSpace_cm3,OrgGrowth_gyr,BiomassStand_g,Rugosity
912344367,NWS153,-20.9946,115.4799,Australia,Barrow Island deep south,Pilbara,3,28/10/2013,32,0,1,2,34,31,100,99,0.19220656553744053,0.013456910368268292,10.432127001738365,9.2857855105722e-4,0,10120.955557036856,1852.1633462544478,1.4043478260869564
912344368,NWS154,-21.0778,115.5132,Australia,Barrow Shelf,Pilbara,2,29/10/2013,1,3,40,0,5,49,98,58,22.83783147716527,7.189885453621736,3.8198933971608358,1.4885447996208934,21429.289095155593,805.0942640359219,850.0014108737812,2.6903225806451614
912344369,NWS154,-21.0778,115.5132,Australia,Barrow Shelf,Pilbara,1.5,29/10/2013,5,7,45,0,2,40,99,54,35.32573370844699,7.404588117727473,5.6037285614916605,1.4504948067783567,19934.222414098225,1597.662367036654,1170.5325122313247,2.6338461538461537
912344370,NWS155,-21.31958,115.17213,Australia,Airlie island,Pilbara,3.5,29/10/2013,73,1,4,1,3,18,100,96,1.5402910558881104,0.18087517386092328,20.990771244993525,0.011586164215224957,0,22902.01856102216,3570.254951649019,1.55
912344371,NWS155,-21.31958,115.17213,Australia,Airlie island,Pilbara,4,29/10/2013,78,5,0,0,6,11,100,100,0.8901552307260461,2.1157143326187087,22.825691299585014,0.48638313420276047,0,24473.400990139555,3899.24164327482,1.5766666666666667
912344372,NWS156,-21.32233,115.17332,Australia,Airlie Island inner reef,Pilbara,4,29/10/2013,79,1,1,0,10,9,100,99,0.39312320754917074,0.2691890670096442,22.680686441731957,0.019053508114810363,249.17778017622783,24556.193378878626,3796.2793287452173,1.6245614035087719
912344373,NWS157,-21.63678,114.39077,Australia,North Muiron Island NE,Exmouth,3,30/10/2013,0,2.042105263,3,2.042105264,8.168421053,84.747368423,100.000000003,97.000000003,1.119070239885608,0.22191233603863236,0.41287929779252,0.010888722803062368,0,382.8946045552314,602.4475152156467,1.5278688524590165
912344374,NWS157,-21.63678,114.39077,Australia,North Muiron Island NE,Exmouth,4,30/10/2013,1.037037037,2.074074074,9,16.333333333,16.59259259,54.962962965,99.999999999,90.999999999,9.137569771031893,2.2808823655773196,0.7402548440427277,0.43029119084641676,168.1302242813574,758.1199913767318,680.6137237467703,1.7444444444444442
912344377,NWS159,-21.67022,114.35251,Australia,South Muiron Island NE Channel,Exmouth,2,30/10/2013,0,1,3,4,14,78,100,97,0.9636713592757888,0.1658258260765527,0.4128721339779571,0.00871460893611892,0,343.4191278470351,609.2333553474007,1.626923076923077
912344378,NWS159,-21.67022,114.35251,Australia,South Muiron Island NE Channel,Exmouth,3,30/10/2013,0,1,2,5,7,85,100,98,0.5853297730866113,0.27917310975289666,0.4780697858028336,0.019733027624870978,249.17778017622783,378.1214739596262,660.0186973256851,1.6285714285714286
912344379,NWS160,-21.94178,114.16068,Australia,Bundegi Sponge Garden,Exmouth,13,31/10/2013,12,0,5,1,82,0,100,95,1.664070288575461,0.9773028948782911,3.774868590961687,0.1123353170080888,1744.2444612335948,3548.2767687896044,644.4654663356649,2.4545454545454546
912344380,NWS160,-21.94178,114.16068,Australia,Bundegi Sponge Garden,Exmouth,13.5,31/10/2013,5,0,0,4,91,0,100,100,0,0,0.5854527461197119,0,0,2055.2890074106613,101.36159900927744,1
912344381,NWS161,-22.01948,114.12743,Australia,Ridge Garden,Exmouth,6.5,31/10/2013,23,0,1,8,54,14,100,99,0.42385934759108856,0.07985227189952707,6.373184823192613,0.004509101376000723,0,6873.449511191216,1177.950813843259,1.3857142857142857
912344382,NWS161,-22.01948,114.12743,Australia,Ridge Garden,Exmouth,6,31/10/2013,49,6,0,5,31,9,100,100,1.210251555954772,0.8003822097792866,14.264947257766629,0.08985578397704483,0,14413.069500975667,2588.4118968793737,1.6341463414634145
912344383,NWS162,-22.02105,114.125,Australia,Seawhip 1,Exmouth,6.5,31/10/2013,23,1,0,4,54,18,100,100,0.15539888060981916,0.051484902099257955,6.178744470604264,0.0019742751152351194,0,7162.516419846017,1193.1851518040348,1.5214285714285714
912344384,NWS162,-22.02105,114.125,Australia,Seawhip 1,Exmouth,6,31/10/2013,11,1,1,4,65,18,100,99,0.39312320754917074,0.2497547043439064,2.1086298212904917,0.01764627145723653,249.17778017622783,3973.755548853056,529.6393247344516,1.5272727272727273
912344464,RAJA1,-0.56005,130.66519,Indonesia,Kaburan,Raja Ampat,9,17/08/2014,0,20,41,7,0,32,100,59,29.75919470293526,7.614973150878696,2.8750811139601167,1.4116266922125533,16702.66863976925,477.0193051557828,931.0611488996884,2.62
912344467,RAJA10,-0.55515,130.67675,Indonesia,Kri jetty west,Raja Ampat,5,23/08/2014,0,6,35,16,2,39,98,63,21.424374411823056,4.593313284961061,2.6724975538166365,1.0600074614864485,17265.050253214406,325.75676851508507,672.8972416104442,2.4571428571428573
912344468,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,2.5,26/08/2014,0,0,49,18,10,23,100,51,41.21758806773534,7.736156378948044,3.8219594147086227,1.6086420337494762,27630.478541969598,277.14220291196955,830.3854875632522,3.7883720930232556
912344469,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,1.5,26/08/2014,0,0,37,15,7,41,100,63,22.378626450148726,5.5319827921542855,2.9785776072976264,1.2417022097806905,21776.622206512206,358.0467949899612,737.6510084277232,2.894230769230769
912344470,RAJA11,-0.48774,130.66423,Indonesia,Blue Water Mangroves,Raja Ampat,3,26/08/2014,0,0,50,22,4,24,100,50,31.932235512059712,5.9088024952866345,2.3343487056851444,0.9807272488621274,26252.46751104831,248.97804485230378,563.3056171603657,3.503921568627451
912344471,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,7,26/08/2014,0,1,27,32,5,33,98,71,16.84482878721371,2.901263629803286,0.8130606084576434,0.33370021565126823,3510.9062857047034,243.31739743123518,465.8744073087735,1.9565217391304348
912344472,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,12,26/08/2014,0,5,16,20,4,55,100,84,11.677649037712701,1.1947088470966298,0.588846650031318,0.1364696561486035,2317.0564996876465,330.9490143280919,546.4793620087332,2.036734693877551
912344473,RAJA12,-0.50721,130.6656,Indonesia,Meyers Mimpi,Raja Ampat,10,26/08/2014,1,1,23,32,4,39,100,77,23.83287698639184,2.8893318820647793,0.8157812164061595,0.2995903097359561,1651.1236946267677,908.3322814093284,560.9293085797487,1.9043478260869566
912344474,RAJA13,-0.51544,130.67327,Indonesia,Mikes Point,Raja Ampat,4,27/08/2014,0,8,62,27,0,1,98,36,29.278186300570813,10.225559854965582,3.8894588251674183,1.6704964581410127,29059.26307363543,227.32974835466123,629.4267403360801,3.9899999999999998
912344475,RAJA13,-0.51544,130.67327,Indonesia,Mikes Point,Raja Ampat,12,27/08/2014,1,2,8,71,1,17,100,92,5.405303891815531,0.5108166949379375,0.2905514353940115,0.03467796393543611,71.78342105468494,639.0730905043749,176.33712717247423,1.5130434782608695
912344476,RAJA14,-0.44995,130.69781,Indonesia,Batu Lima,Raja Ampat,7,27/08/2014,0,3,41,4,13,39,100,59,18.833938145449853,4.601776859618573,2.570133831323696,0.9727877556404289,16990.30173008668,402.82349824728607,866.7355493195719,2.5578947368421052
912344477,RAJA14,-0.44995,130.69781,Indonesia,Batu Lima,Raja Ampat,15,27/08/2014,1,8,49,3,1,38,100,51,65.22489895884074,4.010681624059944,1.0456116089700782,0.28010342843386593,997.940105361678,827.6222314285176,1003.0934588102672,2.1984126984126986
912344478,RAJA15,-0.55402,130.68881,Indonesia,Sorido Wall,Raja Ampat,5,27/08/2014,0,0,40,13,4,43,100,60,31.61068190670405,2.4968193976513327,0.8982028174762832,0.21164422796617602,1676.5894272092487,308.64997288909245,750.3197950166162,2.17037037037037
912344479,RAJA15,-0.55402,130.68881,Indonesia,Sorido Wall,Raja Ampat,9,27/08/2014,0,4,15,13,8,60,100,85,21.472512883760686,1.7330069057378252,0.4599860577688904,0.09997348576147055,71.78342105468494,360.1371388790171,567.9747281460445,1.6245614035087719
912344480,RAJA17,-0.50709,130.73747,Indonesia,Blue Magic,Raja Ampat,11,28/08/2014,0,16,30,22,3,27,98,68,44.60858045229517,4.469577678823267,1.5395842947123368,0.6586091981265528,8019.954148926987,270.888347175306,772.9337934282639,2.4833333333333334
912344481,RAJA17,-0.50709,130.73747,Indonesia,Blue Magic,Raja Ampat,12,28/08/2014,0,16,36,19,1,28,100,64,66.9549463952212,4.664920994496924,0.9648061566230743,0.4320493754193454,4077.599421309219,516.3143996785885,1228.232070832772,2.454901960784314
912344482,RAJA18,-0.5903,130.60341,Indonesia,Sauandarek,Raja Ampat,5,28/08/2014,0,8,46,24,1,20,99,53,24.02517242220088,6.790916258736286,3.06583102482254,1.2642153826991644,23090.223713597545,300.3510008561574,715.3868542347917,3.5212765957446805
912344483,RAJA18,-0.5903,130.60341,Indonesia,Sauandarek,Raja Ampat,9,28/08/2014,0,5,28,33,4,30,100,72,19.298931827275506,5.340321771146834,1.844848109405612,1.2975443537939921,10225.557653495673,585.6453299644102,868.2968464203174,2.55609756097561
912344484,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,13,29/08/2014,1,8,32,41,4,12,98,66,28.489819079324754,4.750698487253494,1.417980267668339,0.8044214902720208,5137.376271657683,738.345570599381,773.3304778696304,2.5789473684210527
912344485,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,6,29/08/2014,0,0,56,43,0,0,99,43,24.9083397446539,9.350193591703587,3.5443859794177377,1.5212381706720801,25259.74014171481,201.52790711412567,534.7701079268946,4.248717948717949
912344486,RAJA19,-0.54459,130.25262,Indonesia,Anitas Garden,Raja Ampat,9,29/08/2014,0,2,38,44,7,9,100,62,34.31002143979713,5.333200353314564,0.831419332440049,0.4744608542588685,3492.2143651857255,238.89663524344778,648.762969653506,2.5297297297297296
912344488,RAJA2,-0.57029,130.65885,Indonesia,Yenbuba Jetty,Raja Ampat,8,18/08/2014,0,1,26,26,8,39,100,74,7.235050718450173,2.6548329799159216,1.1742014158568208,0.39219371162962546,7128.801461104426,380.110106132457,591.5241075238737,2.2127659574468086
912344489,RAJA20,-0.59112,130.29654,Indonesia,Fam Slope,Raja Ampat,12,29/08/2014,0,8,47,31,2,12,100,53,36.00491635688097,6.154527073189626,2.114842447947537,0.9576450513811475,18436.08595366554,225.0985026477747,632.954575777578,3.15625
912344491,RAJA20,-0.59112,130.29654,Indonesia,Fam Slope,Raja Ampat,10,29/08/2014,0,1,36,33,0,27,97,61,37.383985501267134,5.773002290493917,1.234831153813531,0.6015279010696422,8751.68371371698,267.8496693529812,605.2486390621334,2.6478260869565218
912344492,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,10,29/08/2014,0,4,69,15,0,12,100,31,34.51524171699541,7.946324595967099,3.8807881886682596,1.6456224231213066,42006.02224057887,243.51114531020957,703.799594587029,4.3314814814814815
912344493,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,7,29/08/2014,0,0,71,20,0,9,100,29,71.25055457060293,6.14480422714637,1.0889063903342835,0.44573646911129405,7248.230375059162,203.4436663556948,855.585145895492,2.779310344827586
912344494,RAJA21,-0.58955,130.31434,Indonesia,Melissas Garden,Raja Ampat,8,29/08/2014,0,1,48,15,12,24,100,52,35.605460404240894,6.3401890660293025,2.9811585572343113,1.2327009936324034,19611.590795150507,340.4589293680962,868.1551916397253,3.066666666666667
912344495,RAJA22,-0.55603,130.68628,Indonesia,Sorido Jetty SE,Raja Ampat,3,30/08/2014,0,7,66,10,0,14,97,31,38.53238014087079,11.4247028732182,5.210338226663202,2.292870147195598,39953.01475079902,429.8504981131416,895.1902893913222,4.0375
912344496,RAJA23,-0.58046,130.64277,Indonesia,Nixons West,Raja Ampat,10,1/09/2014,0,15,9,32,6,38,100,91,16.51530673039345,4.624474065109916,0.664523074108201,0.5157776783454799,498.35556035245565,706.2702660476059,485.17962774142,1.759090909090909
912344497,RAJA23,-0.58046,130.64277,Indonesia,Nixons West,Raja Ampat,8,1/09/2014,0,4,45,26,1,24,100,55,18.71297315055532,7.643976327450036,2.7942417816884686,1.2752899609944095,19072.379928381968,584.3743323316226,714.3250133402687,2.933962264150943
912344499,RAJA24,-0.55513,130.67764,Indonesia,Kri Jetty,Raja Ampat,4,30/08/2014,0,2,13,2,0,83,100,87,5.210243353230702,2.120780114581694,1.142215472086606,0.2884166001814709,5014.4837181631565,497.94629228908747,684.0536084702044,1.8833333333333333
912344500,RAJA25,-0.59765,130.56162,Indonesia,NW Mansiwor Mangroves,Raja Ampat,12,2/09/2014,0,5,1,74,0,20,100,99,1.5920490585224523,1.2581772134769695,0.1798821658356135,0.1386955449781387,11.208681618757169,248.78757893901096,149.11808171177424,1.35
912344501,RAJA25,-0.59765,130.56162,Indonesia,NW Mansiwor Mangroves,Raja Ampat,7,2/09/2014,0,0,8,78,0,14,100,92,2.377847742614614,0.6899129965650889,0.24631409508920715,0.08559967595464389,1806.1006905107963,95.7043342797127,99.59266697454582,1.75
912344502,RAJA26,-0.59181,130.57585,Indonesia,Greens Reef,Raja Ampat,7,2/09/2014,5.555555555,1.111111111,37.77777778,21.111111111,10,24.444444440999998,99.99999999799999,62.22222221799999,20.3269807716756,3.4473437855375813,2.5916198687280714,0.3336241466191354,2049.4656495036083,2637.7036272098435,770.0601796814487,2.0673076923076925
912344503,RAJA26,-0.59181,130.57585,Indonesia,Greens Reef,Raja Ampat,9,2/09/2014,1,19,33,20,0,21,94,61,24.628562431167826,4.066468117129828,1.1718349887702826,0.4905415935457273,3108.032999485721,733.7850205262133,666.7904475460784,2.5040816326530613
912344504,RAJA27,-0.41728,130.5677,Indonesia,Ricks Reef,Raja Ampat,7,3/09/2014,27,14,26,4,4,25,100,74,26.74791876864147,2.4492983567759024,8.988817801325128,0.17129517307947825,3213.729141746183,10747.929389971794,1610.0690439344069,2.0484375
912344505,RAJA27,-0.41728,130.5677,Indonesia,Ricks Reef,Raja Ampat,5,3/09/2014,38,2,21,15,6,18,100,79,16.96895284102988,2.3080137143905413,14.569878015008594,0.21037495830631725,7251.542375482881,14688.23467510178,2159.825656184398,2.187272727272727
912344506,RAJA28,-0.46386,130.68643,Indonesia,Yenbeser Jetty,Raja Ampat,5,3/09/2014,5,38,17,0,8,32,100,83,17.079226410680462,24.496175821800957,7.921332014611024,8.921226618135158,5481.911163877012,5747.7092628412065,2301.3507729649755,1.8892307692307693
912344507,RAJA28,-0.46386,130.68643,Indonesia,Yenbeser Jetty,Raja Ampat,8,3/09/2014,8,31,15,6,21,19,100,85,14.326538251417933,19.129910314901707,6.912553726067331,6.661535551682151,2567.540642875908,6104.84574530235,1899.2060001756645,1.8557692307692306
912344508,RAJA29,-0.69542,130.71923,Indonesia,Wai Reef NE,Raja Ampat,11,4/09/2014,0,9,42,37,6,6,100,58,21.211045840986444,6.937228035700186,2.171785435546102,1.0121622871441858,14664.723221404665,295.18567291784706,501.70379413282274,3.3743589743589744
912344509,RAJA29,-0.69542,130.71923,Indonesia,Wai Reef NE,Raja Ampat,10,4/09/2014,0,0,14,81,1,4,100,86,4.750284862384879,2.2474520273878102,0.6443649554984195,0.27163445879469944,4556.983464226786,81.59986990240559,128.3357774702511,2.92
912344511,RAJA3,-0.56898,130.66519,Indonesia,Ransiwor Islet,Raja Ampat,8,18/08/2014,0,5,44,16,12,23,100,56,59.45527374782307,5.91634402452981,2.177983464272678,1.0053009875793755,15021.98352453876,240.63433625486795,843.6873028644873,2.921276595744681
912344513,RAJA30,-0.70385,130.70863,Indonesia,P-47 Wreck,Raja Ampat,10,4/09/2014,0,8,18,7,2,65,100,82,12.344187351932138,3.10160589694988,1.2386608868123035,0.4313298405253034,4765.305937986929,523.3230452501942,687.4697869525452,2.0694915254237287
912344514,RAJA30,-0.70385,130.70863,Indonesia,P-47 Wreck,Raja Ampat,9,4/09/2014,9,22,16,9,19,25,100,84,10.5173975812949,15.308119946425622,5.972125895793724,3.4187217211430765,2284.7368178434085,5670.6715214395945,1401.040162561576,1.7814814814814812
912344515,RAJA31,-0.58148,130.55201,Indonesia,Dugong Hole,Raja Ampat,5,5/09/2014,0,1,45,32,0,22,100,55,17.366714459455814,4.516027981590625,1.2756277130071305,0.6328333918455369,25712.4433872864,331.6552931498491,396.87927373087064,3.5604166666666663
912344516,RAJA31,-0.58148,130.55201,Indonesia,Dugong Hole,Raja Ampat,10,5/09/2014,24,0,25,7,2,42,100,75,13.22647305299517,3.6168092485073267,8.250535063339827,0.7595042980494388,13299.206693255877,10360.989413294184,1381.2033959544274,2.2532258064516126
912344517,RAJA4,-0.55917,130.68728,Indonesia,South Kri,Raja Ampat,8,19/08/2014,0,2,38,36,1,22,99,61,24.57119003668319,4.496619592103292,1.6616380698639504,0.7515545087492541,10576.247220577106,239.50190467300214,600.8807609884311,2.625
912344519,RAJA5,-0.5608,130.54279,Indonesia,Manta Cay,Raja Ampat,7,20/08/2014,0,7,69,9,1,14,100,31,38.85510364045426,11.725305801717301,5.4053465457458625,2.2945355064404547,37342.839509421996,364.5666237130448,939.7505811477455,3.8135593220338984
912344522,RAJA6,-0.55658,130.6901,Indonesia,Cape Kri,Raja Ampat,7,21/08/2014,1,5,25,35,3,31,100,75,15.385624965091228,2.617331006610503,1.0398817836209295,0.31662695020092274,3881.2335447527867,768.0373455883328,479.52946154251686,2.097777777777778
912344524,RAJA7,-0.55304,130.69444,Indonesia,Koh Reef,Raja Ampat,7,21/08/2014,0,2,21,26,5,46,100,79,5.393910977550971,1.592834069399429,0.5808219008561816,0.13712755525859127,2028.2247657383537,393.38001698925103,649.5811595629565,1.832
912344525,RAJA8,-0.54055,130.631,Indonesia,Otdima Reef,Raja Ampat,8,22/08/2014,6,8,36,23,5,22,100,64,48.256756646945696,4.888117156124414,2.7651806131901,0.8633323957039255,9611.919544494223,3421.327640604128,993.6150000426068,2.5826086956521737
912344526,RAJA9,-0.54304,130.69269,Indonesia,New Reef,Raja Ampat,7,22/08/2014,0,2,17,33,4,44,100,83,58.28168738536383,3.22708934618581,0.754629539251052,0.2859703128078662,2253.8087032048074,281.65637309683353,613.6226869191408,2.0365853658536586
912344528,RAJA16,-0.53489,130.71652,Indonesia,Sardines,Raja Ampat,18,28/08/2014,1,9,3,31,22,34,100,97,5.314840016350725,0.674241607723966,0.4529221890342629,0.08014621219242302,0,728.7464696752847,337.71454948383615,1.6
912344529,AL1,10.25911,169.98007,Republic of the Marshall Islands,Ailuk Inside SE,Marshall Islands,11,15/07/2014,25,6,16,1,31,21,100,84,10.102404396523124,4.218213672402747,11.400887544304958,0.6428829992434287,520.77292358997,8918.831905083136,1926.63540716467,1.8347826086956522
912344530,AL2,10.2822,169.97562,Republic of the Marshall Islands,Ailuk Inside E,Marshall Islands,7,15/07/2014,42,5,24,0,11,18,100,76,24.413903439737474,7.162564200735824,16.378704325233326,1.6510985019714415,11960.533448458935,16203.944705578737,2556.038639787242,2.329824561403509
912344532,AL4,10.292,169.85435,Republic of the Marshall Islands,Liklal Island,Marshall Islands,5,16/07/2014,8,38,50,0,0,4,100,50,78.2317948777792,9.161520122928701,3.516818214623557,0.9697381954001055,11.208681618757169,3302.3705585794078,1381.6111125467316,2.3746268656716416
912344533,AL4,10.292,169.85435,Republic of the Marshall Islands,Liklal Island,Marshall Islands,11,16/07/2014,20,25,40,0,0,15,100,60,68.49144582338373,7.801870774572155,6.776211947387763,0.8403634462501998,249.17778017622783,8350.488158516586,1702.9542956123162,2.104347826086957
912344535,AL5,10.25921,169.87247,Republic of the Marshall Islands,Liklal Island Pass 2,Marshall Islands,7,16/07/2014,7,7,84,0,0,2,100,16,138.3194828287082,11.434610362897894,2.7680767817751106,0.7012469723596957,0,2941.731756186663,1525.9553629335092,2.5393939393939395
912344536,AL6,10.39396,169.91481,Republic of the Marshall Islands,Ailuk Lagoon,Marshall Islands,3,17/07/2014,29,23,17,3,4,24,100,83,16.834334146439076,4.834835009438699,8.94763659208297,0.7969238274771493,1506.2753626761241,12004.84074134656,1693.7379273718004,1.9761904761904763
912344537,AL6,10.39396,169.91481,Republic of the Marshall Islands,Ailuk Lagoon,Marshall Islands,3.5,17/07/2014,23,17,34,13,7,6,100,66,42.054027602811416,6.002229938936908,9.183030177665406,1.197927407543309,14203.133470044986,8629.14941844873,1582.1272586101516,2.68
912344538,AL7,10.40857,169.91403,Republic of the Marshall Islands,Ailuk Nth Pass Outside,Marshall Islands,11.7,17/07/2014,1,21,77,0,0,1,100,23,141.38314736258735,13.83855283434877,1.4983021407698314,1.1765877983309183,0,794.7691427249721,1451.9636967140655,2.5294117647058822
912344539,AL7,10.40857,169.91403,Republic of the Marshall Islands,Ailuk Nth Pass Outside,Marshall Islands,5.5,17/07/2014,8,13,78,1,0,0,100,22,124.37631248363911,13.483040504405176,3.8213848142065974,1.0504006349908164,1744.2444612335948,3446.0179140956457,1589.2470617443844,2.584848484848485
912344540,AL10,10.22592,169.92878,Republic of the Marshall Islands,Ailuk House Reef,Marshall Islands,8,25/07/2014,3,12,55,4,6,20,100,45,41.11559127256962,7.451125483590296,2.62425424453825,1.4285382283672117,2192.591725983884,1517.4497719342905,1394.9234555488028,2.4766666666666666
912344541,AL10,10.22592,169.92878,Republic of the Marshall Islands,Ailuk House Reef,Marshall Islands,7,25/07/2014,0,0,71,0,20,9,100,29,58.331797123843614,17.749686938827406,5.081996381106468,3.497428053819474,20541.23429613378,671.5976587886538,1972.6225880069385,3.4418181818181823
912344542,RT1,11.1773,166.89346,Republic of the Marshall Islands,Rongalap lagoon,Marshall Islands,7,19/07/2014,0,2,31,3,37,27,100,69,20.285668398587585,7.809338766507741,3.499442720899463,1.6122199943124553,19458.284216983284,519.3289826833607,687.6119463410172,3.0615384615384618
912344543,RT2,11.1551,166.89014,Republic of the Marshall Islands,Rongalap Airport,Marshall Islands,10,18/07/2014,3,27,50,0,0,20,100,50,52.86338906452677,22.25173449022422,6.040118278634837,6.859949550898932,9178.637701456688,4539.272821625629,2651.370520317389,2.4757575757575756
912344544,RT2,11.1551,166.89014,Republic of the Marshall Islands,Rongalap Airport,Marshall Islands,5,18/07/2014,2,34,60,0,0,4,100,40,49.887705073656186,16.32517262515559,4.680475975295004,3.6985290736801586,14315.590877081211,2542.714676078254,1901.0064568543223,2.9075757575757573
912344545,RT3,11.1521,166.83543,Republic of the Marshall Islands,Rongalap wall,Marshall Islands,11,20/07/2014,7,19,68,0,0,6,100,32,48.38577081527238,22.00933335346602,7.84954003478923,5.387301562072896,28089.0836867621,5271.726496734644,1767.2626702785603,3.1884057971014492
912344546,RT3,11.1521,166.83543,Republic of the Marshall Islands,Rongalap wall,Marshall Islands,4,20/07/2014,3,19,71,1,0,6,100,29,48.14014532140388,11.612867183075641,5.014022650938843,2.224959828670182,31641.186720561167,1749.9902724649148,1088.79949265681,3.590909090909091
912344547,AL8,10.35851,169.90865,Republic of the Marshall Islands,Ailuk Middle Pass,Marshall Islands,10,24/07/2014,6,39,53,1,0,1,100,47,58.329131235928635,7.115203097836276,2.8651981133596474,0.6352046518985516,543.1902868274843,2460.7809295473853,1177.145436112648,2.5107692307692306
912344548,RT4,11.16701,166.7572,Republic of the Marshall Islands,Arbar Island,Marshall Islands,12,19/07/2014,6,17,71,3,0,3,100,29,43.679588708172474,16.79805780280477,7.57112111278807,3.2704956380751655,35439.28819311813,3431.6107734098973,1266.2734844253387,3.601538461538462
912344549,RT4,11.16701,166.7572,Republic of the Marshall Islands,Arbar Island,Marshall Islands,5,19/07/2014,3,10,87,0,0,0,100,13,49.71145903134568,18.55672475312907,7.420759283327888,3.453427964925232,39626.82294382631,2287.063241909842,1352.6544206661636,3.8264705882352943
912344550,RT6,11.16352,166.88789,Republic of the Marshall Islands,Rongalap Island Lagoon North,Marshall Islands,9.5,20/07/2014,0,16,42,0,19,23,100,58,29.36654224054277,18.410597222398387,5.7641343465821695,4.650703427312959,22515.669668810562,1857.4134530710044,1396.4766105953015,3.1529411764705886
912344573,RAJA32,-0.45155,130.69332,Indonesia,Biodiversity House Reef,Raja Ampat,5.5,9/09/2014,1,0,23,32,8,32,96,73,9.700340700105574,2.7875023769005938,1.2192020207746215,0.44250704683485786,8300.342357393392,778.1926891552341,455.4049959919346,2.4128205128205127
912344574,RAJA33,-0.49793,130.72743,Indonesia,Mioskon NE,Raja Ampat,10,10/09/2014,3,7,21,31,5,33,100,79,14.28527732418226,1.7677004090647686,0.9776925411889522,0.17758385749976166,2536.587655066547,1792.568492338196,512.0051652273039,2.15
912344576,RAJA32,-0.45155,130.69332,Indonesia,Biodiversity House Reef,Raja Ampat,5.1,9/09/2014,0,0,22,46,13,19,100,78,11.881378210321662,1.746051982520563,0.8857035212508412,0.3236623010395094,6624.862183738204,156.7234257399335,331.83026479031315,2.6
912344726,BOCAS1,9.23392,-82.11185,Panama,Popa,Bocas Del Toro,4.5,3/04/2015,0,20,43,16,0,21,100,57,63.302892689400046,16.396672538834146,3.1513269783210984,3.4742495877506703,16302.723883230741,1940.5238523868834,1226.7977454278214,2.789285714285714
912344727,BOCAS2,9.28993,-82.34309,Panama,Almirante,Bocas Del Toro,8,3/04/2015,0,4,24,1,26,43,98,74,115.10525936510308,5.412949176144595,0.71136266783602,0.3596710103187025,5635.4362929180215,256.2551498591729,799.9526337970724,2.3456521739130434
912344728,BOCAS2,9.28993,-82.34309,Panama,Almirante,Bocas Del Toro,3.5,3/04/2015,0,1,31,46,7,15,100,69,14.748565196722947,1.6125267460060717,0.4789854797909663,0.19357260107502236,18725.698975797215,103.44236483845792,227.84424599739825,3.4545454545454546
912344729,BOCAS3,9.237191,-82.328229,Panama,Pastores SE,Bocas Del Toro,4,4/04/2015,0,0,31,25,7,37,100,69,11.700829297943681,0.9933598262746524,0.5662387720158166,0.17359076129489853,22905.528530200743,208.0353659305203,327.0000444092983,3.1630434782608696
912344730,BOCAS5,9.304745,-82.275598,Panama,Coco Pt,Bocas Del Toro,3,4/04/2015,0,0,0,12,0,47,59,59,0,0,0.3149838818762464,0,0,240.09648025436346,403.75748783936024,1.6785714285714284
912344731,BOCAS5,9.304745,-82.275598,Panama,Coco Pt,Bocas Del Toro,4,4/04/2015,0,0,0,4,0,57,61,61,0,0,0.3679223494184726,0,0,291.2433093240497,471.61588915689975,1.6764705882352942
912344732,BOCAS7,9.33324,-82.21558,Panama,Hospital Point,Bocas Del Toro,6,5/04/2015,0,0,61,2,0,37,100,39,19.351027975412542,2.010599514302165,0.8867135533827205,0.2736595455207015,32802.02608907177,213.4371238216481,517.6845679539249,3.7421875
912344733,BOCAS8,9.34872,-82.26258,Panama,STRI Point,Bocas Del Toro,10,5/04/2015,0,3,4,7,3,83,100,96,27.903992648878763,1.55468850242369,0.5428086423312892,0.09415458798255749,0,443.75477163510885,688.6371096668827,1.5833333333333335
912344734,BOCAS1,9.23392,-82.11185,Panama,Popa,Bocas Del Toro,5,3/04/2015,0,16,33,15,0,36,100,67,39.331729169169705,12.62920957919412,2.246867943851927,2.6945684643869687,13765.323444645232,1803.8738189772432,1073.0701192888678,2.7178571428571425
912344735,BOCAS10,9.265417,-82.119056,Panama,Crawl Cay,Bocas Del Toro,5,7/04/2015,11,0,18,13,4,54,100,82,8.807774034267894,0.8551261303571809,5.437600156547351,0.08099135611830274,5569.154143526488,3733.13894868201,1150.9023958062096,2.1351851851851853
