"","Year","Site","Replicate","taxon","cover","dataset"
"8876",2017,"KDS",2,"Hard_Coral_Favia",0.497512437810945,"Hoga"
"8877",2017,"KDS",2,"Hard_Coral_Massive",0.497512437810945,"Hoga"
"8878",2017,"KDS",2,"Hard_Coral_Submassive",2.48756218905473,"Hoga"
"8879",2017,"KDS",2,"Porifera",19.9004975124378,"Hoga"
"8880",2017,"KDS",2,"Rock",14.9253731343283,"Hoga"
"8881",2017,"KDS",2,"Rubble",1.99004975124378,"Hoga"
"8882",2017,"KDS",2,"Sand",7.46268656716418,"Hoga"
"8883",2017,"KDS",2,"Silt",3.48258706467662,"Hoga"
"8884",2017,"KDS",2,"Tunicata",0.995024875621891,"Hoga"
"8885",2018,"KDS",2,"Alcyonacea",35.978835978836,"Hoga"
"8886",2018,"KDS",2,"Algae",0.529100529100529,"Hoga"
"8887",2018,"KDS",2,"Coralline algae",10.5820105820106,"Hoga"
"8888",2018,"KDS",2,"Hard dead coral",1.05820105820106,"Hoga"
"8889",2018,"KDS",2,"Hard_Coral_Branching",1.05820105820106,"Hoga"
"8890",2018,"KDS",2,"Hard_Coral_Encrusting",2.64550264550265,"Hoga"
"8891",2018,"KDS",2,"Hard_Coral_Foliose",2.11640211640212,"Hoga"
"8892",2018,"KDS",2,"Hard_Coral_Massive",4.76190476190477,"Hoga"
"8893",2018,"KDS",2,"Hard_Coral_Submassive",0.529100529100529,"Hoga"
"8894",2018,"KDS",2,"Porifera",16.9312169312169,"Hoga"
"8895",2018,"KDS",2,"Rock",22.2222222222222,"Hoga"
"8896",2018,"KDS",2,"Rubble",0.529100529100529,"Hoga"
"8897",2018,"KDS",2,"Sand",0.529100529100529,"Hoga"
"8898",2018,"KDS",2,"Tunicata",0.529100529100529,"Hoga"
"8899",2019,"KDS",2,"Actiniaria",0.497512437810945,"Hoga"
"8900",2019,"KDS",2,"Alcyonacea",12.9353233830846,"Hoga"
"8901",2019,"KDS",2,"Hard_Coral_Branching",4.47761194029851,"Hoga"
"8902",2019,"KDS",2,"Hard_Coral_Encrusting",0.99502487562189,"Hoga"
"8903",2019,"KDS",2,"Hard_Coral_Foliose",0.497512437810945,"Hoga"
"8904",2019,"KDS",2,"Hard_Coral_Free-living",0.995024875621891,"Hoga"
"8905",2019,"KDS",2,"Hard_Coral_Massive",5.4726368159204,"Hoga"
"8906",2019,"KDS",2,"Porifera",17.910447761194,"Hoga"
"8907",2019,"KDS",2,"Rock",48.2587064676617,"Hoga"
"8908",2019,"KDS",2,"Rubble",4.97512437810945,"Hoga"
"8909",2019,"KDS",2,"Sand",0.497512437810945,"Hoga"
"8910",2019,"KDS",2,"Turf algae",2.48756218905473,"Hoga"
"8911",2005,"KDS",3,"Alcyonacea",37.6344086021505,"Hoga"
"8912",2005,"KDS",3,"Algae",6.45161290322581,"Hoga"
"8913",2005,"KDS",3,"Coralline algae",5.37634408602151,"Hoga"
"8914",2005,"KDS",3,"Hard_Coral_Acropora",2.1505376344086,"Hoga"
"8915",2005,"KDS",3,"Hard_Coral_Branching",6.45161290322581,"Hoga"
"8916",2005,"KDS",3,"Hard_Coral_Encrusting",7.52688172043011,"Hoga"
"8917",2005,"KDS",3,"Hard_Coral_Massive",6.45161290322581,"Hoga"
"8918",2005,"KDS",3,"Porifera",5.37634408602151,"Hoga"
"8919",2005,"KDS",3,"Rock",4.3010752688172,"Hoga"
"8920",2005,"KDS",3,"Rubble",11.8279569892473,"Hoga"
"8921",2005,"KDS",3,"Sand",6.45161290322581,"Hoga"
"8922",2007,"KDS",3,"Alcyonacea",17,"Hoga"
"8923",2007,"KDS",3,"Algae",5.5,"Hoga"
"8924",2007,"KDS",3,"Coralline algae",4.5,"Hoga"
"8925",2007,"KDS",3,"Hard dead coral",0.5,"Hoga"
"8926",2007,"KDS",3,"Hard living coral",13,"Hoga"
"8927",2007,"KDS",3,"Porifera",2,"Hoga"
"8928",2007,"KDS",3,"Rock",6.99999999999999,"Hoga"
"8929",2007,"KDS",3,"Rubble",33,"Hoga"
"8930",2007,"KDS",3,"Sand",17.5,"Hoga"
"8931",2009,"KDS",3,"Alcyonacea",34.8258706467662,"Hoga"
"8932",2009,"KDS",3,"Algae",2.48756218905473,"Hoga"
"8933",2009,"KDS",3,"Coralline algae",8.95522388059701,"Hoga"
"8934",2009,"KDS",3,"Hard_Coral_Branching",5.4726368159204,"Hoga"
"8935",2009,"KDS",3,"Hard_Coral_Encrusting",8.95522388059701,"Hoga"
"8936",2009,"KDS",3,"Hard_Coral_Foliose",1.99004975124378,"Hoga"
"8937",2009,"KDS",3,"Hard_Coral_Massive",5.4726368159204,"Hoga"
"8938",2009,"KDS",3,"Hard_Coral_Millepora",0.497512437810945,"Hoga"
"8939",2009,"KDS",3,"Hard_Coral_Submassive",2.48756218905473,"Hoga"
"8940",2009,"KDS",3,"Hard_Coral_Tabular",0.995024875621891,"Hoga"
"8941",2009,"KDS",3,"Porifera",5.4726368159204,"Hoga"
"8942",2009,"KDS",3,"Rock",8.45771144278607,"Hoga"
"8943",2009,"KDS",3,"Rubble",11.4427860696517,"Hoga"
"8944",2009,"KDS",3,"Silt",0.497512437810945,"Hoga"
"8945",2009,"KDS",3,"Tunicata",1.49253731343284,"Hoga"
"8946",2009,"KDS",3,"Zoantharia",0.497512437810945,"Hoga"
"8947",2010,"KDS",3,"Alcyonacea",22.3880597014925,"Hoga"
"8948",2010,"KDS",3,"Algae",0.995024875621892,"Hoga"
"8949",2010,"KDS",3,"Hard_Coral_Branching",15.4228855721393,"Hoga"
"8950",2010,"KDS",3,"Hard_Coral_Encrusting",1.49253731343284,"Hoga"
"8951",2010,"KDS",3,"Hard_Coral_Foliose",0.995024875621892,"Hoga"
"8952",2010,"KDS",3,"Hard_Coral_Free-living",0.497512437810945,"Hoga"
"8953",2010,"KDS",3,"Hard_Coral_Massive",4.47761194029851,"Hoga"
"8954",2010,"KDS",3,"Hard_Coral_Millepora",0.497512437810945,"Hoga"
"8955",2010,"KDS",3,"Hard_Coral_Submassive",2.48756218905473,"Hoga"
"8956",2010,"KDS",3,"Hard_Coral_Tabular",0.995024875621892,"Hoga"
"8957",2010,"KDS",3,"Porifera",3.48258706467662,"Hoga"
"8958",2010,"KDS",3,"Rock",18.9054726368159,"Hoga"
"8959",2010,"KDS",3,"Rubble",24.3781094527363,"Hoga"
"8960",2010,"KDS",3,"Sand",2.98507462686567,"Hoga"
"8961",2011,"KDS",3,"Alcyonacea",12.4378109452736,"Hoga"
"8962",2011,"KDS",3,"Algae",2.98507462686567,"Hoga"
"8963",2011,"KDS",3,"Hard dead coral",0.995024875621891,"Hoga"
"8964",2011,"KDS",3,"Hard_Coral_Branching",1.99004975124378,"Hoga"
"8965",2011,"KDS",3,"Hard_Coral_Dictyota",0.497512437810945,"Hoga"
"8966",2011,"KDS",3,"Hard_Coral_Encrusting",2.48756218905473,"Hoga"
"8967",2011,"KDS",3,"Hard_Coral_Foliose",0.99502487562189,"Hoga"
"8968",2011,"KDS",3,"Hard_Coral_Massive",0.497512437810945,"Hoga"
"8969",2011,"KDS",3,"Hard_Coral_Submassive",1.49253731343284,"Hoga"
"8970",2011,"KDS",3,"Hard_Coral_Tabular",2.98507462686567,"Hoga"
"8971",2011,"KDS",3,"Porifera",12.4378109452736,"Hoga"
"8972",2011,"KDS",3,"Rock",30.8457711442786,"Hoga"
"8973",2011,"KDS",3,"Rubble",20.3980099502488,"Hoga"
"8974",2011,"KDS",3,"Sand",8.95522388059701,"Hoga"
"8975",2012,"KDS",3,"Alcyonacea",17.910447761194,"Hoga"
"8976",2012,"KDS",3,"Algae",1.99004975124378,"Hoga"
"8977",2012,"KDS",3,"Hard dead coral",2.48756218905473,"Hoga"
"8978",2012,"KDS",3,"Hard_Coral_Branching",0.995024875621892,"Hoga"
"8979",2012,"KDS",3,"Hard_Coral_Massive",1.99004975124378,"Hoga"
"8980",2012,"KDS",3,"Porifera",3.98009950248756,"Hoga"
"8981",2012,"KDS",3,"Rock",17.910447761194,"Hoga"
"8982",2012,"KDS",3,"Rubble",35.3233830845771,"Hoga"
"8983",2012,"KDS",3,"Sand",16.4179104477612,"Hoga"
"8984",2012,"KDS",3,"Tunicata",0.995024875621892,"Hoga"
"8985",2013,"KDS",3,"Alcyonacea",8.5427135678392,"Hoga"
"8986",2013,"KDS",3,"Coralline algae",1.00502512562814,"Hoga"
"8987",2013,"KDS",3,"Hard dead coral",4.52261306532664,"Hoga"
"8988",2013,"KDS",3,"Hard_Coral_Branching",2.01005025125629,"Hoga"
"8989",2013,"KDS",3,"Hard_Coral_Encrusting",1.00502512562814,"Hoga"
"8990",2013,"KDS",3,"Hard_Coral_Free-living",0.50251256281407,"Hoga"
"8991",2013,"KDS",3,"Hard_Coral_Massive",4.52261306532664,"Hoga"
"8992",2013,"KDS",3,"Hard_Coral_Submassive",1.00502512562814,"Hoga"
"8993",2013,"KDS",3,"Hard_Coral_Tabular",1.00502512562814,"Hoga"
"8994",2013,"KDS",3,"Porifera",6.53266331658292,"Hoga"
"8995",2013,"KDS",3,"Rock",4.02010050251256,"Hoga"
"8996",2013,"KDS",3,"Rubble",24.1206030150754,"Hoga"
"8997",2013,"KDS",3,"Sand",40.2010050251256,"Hoga"
"8998",2013,"KDS",3,"Turf algae",1.00502512562814,"Hoga"
"8999",2014,"KDS",3,"Alcyonacea",5.5,"Hoga"
"9000",2014,"KDS",3,"Coralline algae",1,"Hoga"
"9001",2014,"KDS",3,"Hard_Coral_Branching",4.5,"Hoga"
"9002",2014,"KDS",3,"Hard_Coral_Encrusting",2.5,"Hoga"
"9003",2014,"KDS",3,"Hard_Coral_Massive",5,"Hoga"
"9004",2014,"KDS",3,"Hard_Coral_Submassive",0.499999999999999,"Hoga"
"9005",2014,"KDS",3,"Hard_Coral_Tabular",1,"Hoga"
"9006",2014,"KDS",3,"Porifera",3.00000000000001,"Hoga"
"9007",2014,"KDS",3,"Rock",2.5,"Hoga"
"9008",2014,"KDS",3,"Rubble",26,"Hoga"
"9009",2014,"KDS",3,"Sand",43,"Hoga"
"9010",2014,"KDS",3,"Turf algae",5.5,"Hoga"
"9011",2015,"KDS",3,"Alcyonacea",21.8905472636816,"Hoga"
"9012",2015,"KDS",3,"Hard dead coral",0.497512437810945,"Hoga"
"9013",2015,"KDS",3,"Hard_Coral_Branching",9.9502487562189,"Hoga"
"9014",2015,"KDS",3,"Hard_Coral_Encrusting",0.497512437810945,"Hoga"
"9015",2015,"KDS",3,"Hard_Coral_Free-living",0.497512437810945,"Hoga"
"9016",2015,"KDS",3,"Hard_Coral_Massive",3.98009950248756,"Hoga"
"9017",2015,"KDS",3,"Hard_Coral_Millepora",0.497512437810945,"Hoga"
"9018",2015,"KDS",3,"Hard_Coral_Tabular",0.497512437810945,"Hoga"
"9019",2015,"KDS",3,"Porifera",1.49253731343284,"Hoga"
"9020",2015,"KDS",3,"Rock",12.9353233830846,"Hoga"
"9021",2015,"KDS",3,"Rubble",39.3034825870647,"Hoga"
"9022",2015,"KDS",3,"Sand",6.96517412935323,"Hoga"
"9023",2015,"KDS",3,"Silt",0.995024875621889,"Hoga"
"9024",2016,"KDS",3,"Alcyonacea",18.0904522613065,"Hoga"
"9025",2016,"KDS",3,"Algae",0.502512562814071,"Hoga"
"9026",2016,"KDS",3,"Bivalvia",0.502512562814071,"Hoga"
"9027",2016,"KDS",3,"Coralline algae",4.02010050251256,"Hoga"
"9028",2016,"KDS",3,"Hard dead coral",1.00502512562814,"Hoga"
"9029",2016,"KDS",3,"Hard_Coral_Digitate",0.502512562814071,"Hoga"
"9030",2016,"KDS",3,"Hard_Coral_Encrusting",7.53768844221106,"Hoga"
"9031",2016,"KDS",3,"Hard_Coral_Foliose",2.01005025125628,"Hoga"
"9032",2016,"KDS",3,"Hard_Coral_Free-living",1.00502512562814,"Hoga"
"9033",2016,"KDS",3,"Hard_Coral_Massive",9.04522613065328,"Hoga"
"9034",2016,"KDS",3,"Hard_Coral_Submassive",2.01005025125628,"Hoga"
"9035",2016,"KDS",3,"Porifera",3.01507537688442,"Hoga"
"9036",2016,"KDS",3,"Rock",24.6231155778895,"Hoga"
"9037",2016,"KDS",3,"Rubble",16.0804020100502,"Hoga"
"9038",2016,"KDS",3,"Sand",8.5427135678392,"Hoga"
"9039",2016,"KDS",3,"Tunicata",1.50753768844222,"Hoga"
"9040",2017,"KDS",3,"Alcyonacea",7,"Hoga"
"9041",2017,"KDS",3,"Coralline algae",0.5,"Hoga"
"9042",2017,"KDS",3,"Hard_Coral_Branching",5.00000000000001,"Hoga"
"9043",2017,"KDS",3,"Hard_Coral_Encrusting",2,"Hoga"
"9044",2017,"KDS",3,"Hard_Coral_Massive",3.5,"Hoga"
"9045",2017,"KDS",3,"Hard_Coral_Submassive",0.5,"Hoga"
"9046",2017,"KDS",3,"Porifera",8.5,"Hoga"
"9047",2017,"KDS",3,"Rock",3.5,"Hoga"
"9048",2017,"KDS",3,"Rubble",20,"Hoga"
"9049",2017,"KDS",3,"Sand",29.5,"Hoga"
"9050",2017,"KDS",3,"Silt",17,"Hoga"
"9051",2017,"KDS",3,"Turf algae",3,"Hoga"
"9052",2018,"KDS",3,"Alcyonacea",4.47761194029851,"Hoga"
"9053",2018,"KDS",3,"Algae",1.49253731343284,"Hoga"
"9054",2018,"KDS",3,"Hard dead coral",1.49253731343284,"Hoga"
"9055",2018,"KDS",3,"Hard_Coral_Branching",0.497512437810945,"Hoga"
"9056",2018,"KDS",3,"Hard_Coral_Encrusting",0.497512437810945,"Hoga"
"9057",2018,"KDS",3,"Hard_Coral_Foliose",0.497512437810945,"Hoga"
"9058",2018,"KDS",3,"Hard_Coral_Free-living",0.497512437810945,"Hoga"
"9059",2018,"KDS",3,"Hard_Coral_Massive",3.48258706467662,"Hoga"
"9060",2018,"KDS",3,"Hard_Coral_Submassive",0.99502487562189,"Hoga"
"9061",2018,"KDS",3,"Porifera",8.45771144278607,"Hoga"
"9062",2018,"KDS",3,"Rock",5.97014925373134,"Hoga"
"9063",2018,"KDS",3,"Rubble",24.3781094527363,"Hoga"
"9064",2018,"KDS",3,"Sand",47.2636815920398,"Hoga"
"9065",2019,"KDS",3,"Alcyonacea",5.97014925373134,"Hoga"
"9066",2019,"KDS",3,"Hard_Coral_Branching",9.45273631840795,"Hoga"
"9067",2019,"KDS",3,"Hard_Coral_Digitate",0.497512437810945,"Hoga"
"9068",2019,"KDS",3,"Hard_Coral_Encrusting",1.99004975124378,"Hoga"
"9069",2019,"KDS",3,"Hard_Coral_Massive",1.99004975124378,"Hoga"
"9070",2019,"KDS",3,"Hard_Coral_Submassive",0.995024875621889,"Hoga"
"9071",2019,"KDS",3,"Porifera",8.45771144278607,"Hoga"
"9072",2019,"KDS",3,"Rock",10.9452736318408,"Hoga"
"9073",2019,"KDS",3,"Rubble",19.4029850746269,"Hoga"
"9074",2019,"KDS",3,"Sand",40.2985074626866,"Hoga"
"9075",2005,"PK",1,"Alcyonacea",10.2040816326531,"Hoga"
"9076",2005,"PK",1,"Algae",2.04081632653061,"Hoga"
"9077",2005,"PK",1,"Coralline algae",1.02040816326531,"Hoga"
"9078",2005,"PK",1,"Hard living coral",2.04081632653061,"Hoga"
"9079",2005,"PK",1,"Hard_Coral_Branching",3.06122448979592,"Hoga"
"9080",2005,"PK",1,"Hard_Coral_Encrusting",11.2244897959184,"Hoga"
"9081",2005,"PK",1,"Hard_Coral_Foliose",1.02040816326531,"Hoga"
"9082",2005,"PK",1,"Hard_Coral_Free-living",3.06122448979592,"Hoga"
"9083",2005,"PK",1,"Hard_Coral_Massive",26.530612244898,"Hoga"
"9084",2005,"PK",1,"Hard_Coral_Submassive",1.02040816326531,"Hoga"
"9085",2005,"PK",1,"Porifera",2.04081632653061,"Hoga"
"9086",2005,"PK",1,"Rock",4.08163265306122,"Hoga"
"9087",2005,"PK",1,"Rubble",17.3469387755102,"Hoga"
"9088",2005,"PK",1,"Sand",15.3061224489796,"Hoga"
"9089",2006,"PK",1,"Alcyonacea",14.4278606965174,"Hoga"
"9090",2006,"PK",1,"Algae",1.49253731343284,"Hoga"
"9091",2006,"PK",1,"Coralline algae",1.99004975124378,"Hoga"
"9092",2006,"PK",1,"Hard_Coral_Branching",4.97512437810946,"Hoga"
"9093",2006,"PK",1,"Hard_Coral_Encrusting",2.98507462686568,"Hoga"
"9094",2006,"PK",1,"Hard_Coral_Free-living",0.497512437810945,"Hoga"
"9095",2006,"PK",1,"Hard_Coral_Massive",4.97512437810946,"Hoga"
"9096",2006,"PK",1,"Hard_Coral_Submassive",6.46766169154229,"Hoga"
"9097",2006,"PK",1,"Porifera",2.98507462686567,"Hoga"
"9098",2006,"PK",1,"Rock",9.95024875621891,"Hoga"
"9099",2006,"PK",1,"Rubble",39.8009950248756,"Hoga"
"9100",2006,"PK",1,"Sand",9.45273631840796,"Hoga"
"9101",2007,"PK",1,"Alcyonacea",21.8905472636816,"Hoga"
"9102",2007,"PK",1,"Algae",8.45771144278607,"Hoga"
"9103",2007,"PK",1,"Coralline algae",9.95024875621891,"Hoga"
"9104",2007,"PK",1,"Hard_Coral_Acropora",0.995024875621891,"Hoga"
"9105",2007,"PK",1,"Hard_Coral_Diploastrea",0.995024875621891,"Hoga"
"9106",2007,"PK",1,"Hard_Coral_Favia",0.995024875621891,"Hoga"
"9107",2007,"PK",1,"Hard_Coral_Favites",0.497512437810945,"Hoga"
"9108",2007,"PK",1,"Hard_Coral_Goniastrea",0.497512437810945,"Hoga"
"9109",2007,"PK",1,"Hard_Coral_Goniopora",0.995024875621891,"Hoga"
"9110",2007,"PK",1,"Hard_Coral_Heliopora",0.497512437810945,"Hoga"
"9111",2007,"PK",1,"Hard_Coral_Herpolitha",0.497512437810945,"Hoga"
"9112",2007,"PK",1,"Hard_Coral_Montipora",3.98009950248756,"Hoga"
"9113",2007,"PK",1,"Hard_Coral_Porites",5.97014925373134,"Hoga"
"9114",2007,"PK",1,"Porifera",5.97014925373134,"Hoga"
"9115",2007,"PK",1,"Rock",7.46268656716418,"Hoga"
"9116",2007,"PK",1,"Rubble",22.3880597014925,"Hoga"
"9117",2007,"PK",1,"Sand",7.96019900497512,"Hoga"
"9118",2008,"PK",1,"Alcyonacea",22.1105527638191,"Hoga"
"9119",2008,"PK",1,"Algae",1.50753768844222,"Hoga"
"9120",2008,"PK",1,"Coralline algae",1.00502512562814,"Hoga"
"9121",2008,"PK",1,"Hard_Coral_Branching",11.0552763819095,"Hoga"
"9122",2008,"PK",1,"Hard_Coral_Encrusting",9.04522613065328,"Hoga"
"9123",2008,"PK",1,"Hard_Coral_Foliose",0.502512562814071,"Hoga"
"9124",2008,"PK",1,"Hard_Coral_Free-living",1.50753768844221,"Hoga"
"9125",2008,"PK",1,"Hard_Coral_Massive",1.50753768844222,"Hoga"
"9126",2008,"PK",1,"Hard_Coral_Submassive",19.5979899497488,"Hoga"
"9127",2008,"PK",1,"Porifera",1.50753768844222,"Hoga"
"9128",2008,"PK",1,"Rock",13.5678391959799,"Hoga"
"9129",2008,"PK",1,"Rubble",17.0854271356784,"Hoga"
"9130",2009,"PK",1,"Alcyonacea",13.4328358208955,"Hoga"
"9131",2009,"PK",1,"Algae",4.47761194029851,"Hoga"
"9132",2009,"PK",1,"Coralline algae",3.98009950248756,"Hoga"
"9133",2009,"PK",1,"Hard living coral",0.497512437810945,"Hoga"
"9134",2009,"PK",1,"Hard_Coral_Branching",7.46268656716418,"Hoga"
"9135",2009,"PK",1,"Hard_Coral_Encrusting",8.95522388059702,"Hoga"
"9136",2009,"PK",1,"Hard_Coral_Foliose",3.48258706467661,"Hoga"
"9137",2009,"PK",1,"Hard_Coral_Free-living",0.995024875621891,"Hoga"
"9138",2009,"PK",1,"Hard_Coral_Massive",2.48756218905473,"Hoga"
"9139",2009,"PK",1,"Hard_Coral_Submassive",21.3930348258706,"Hoga"
"9140",2009,"PK",1,"Porifera",2.48756218905473,"Hoga"
"9141",2009,"PK",1,"Rock",9.95024875621891,"Hoga"
"9142",2009,"PK",1,"Rubble",19.4029850746269,"Hoga"
"9143",2009,"PK",1,"Sand",0.995024875621891,"Hoga"
"9144",2010,"PK",1,"Alcyonacea",22.8855721393035,"Hoga"
"9145",2010,"PK",1,"Hard_Coral_Massive",7.96019900497513,"Hoga"
"9146",2010,"PK",1,"Hard_Coral_Submassive",3.98009950248757,"Hoga"
"9147",2010,"PK",1,"Hard_Coral_Tabular",0.497512437810945,"Hoga"
"9148",2010,"PK",1,"Porifera",36.8159203980099,"Hoga"
"9149",2010,"PK",1,"Rock",24.3781094527363,"Hoga"
"9150",2010,"PK",1,"Rubble",1.49253731343284,"Hoga"
"9151",2010,"PK",1,"Sand",1.99004975124378,"Hoga"
"9152",2011,"PK",1,"Alcyonacea",18.9054726368159,"Hoga"
"9153",2011,"PK",1,"Coralline algae",0.497512437810945,"Hoga"
"9154",2011,"PK",1,"Hard dead coral",4.47761194029851,"Hoga"
"9155",2011,"PK",1,"Hard_Coral_Branching",3.98009950248756,"Hoga"
"9156",2011,"PK",1,"Hard_Coral_Encrusting",2.48756218905473,"Hoga"
"9157",2011,"PK",1,"Hard_Coral_Foliose",2.98507462686567,"Hoga"
"9158",2011,"PK",1,"Hard_Coral_Free-living",0.995024875621891,"Hoga"
"9159",2011,"PK",1,"Hard_Coral_Halimeda",0.995024875621891,"Hoga"
"9160",2011,"PK",1,"Hard_Coral_Massive",7.46268656716417,"Hoga"
"9161",2011,"PK",1,"Hard_Coral_Millepora",0.995024875621891,"Hoga"
"9162",2011,"PK",1,"Hard_Coral_Submassive",1.49253731343284,"Hoga"
"9163",2011,"PK",1,"Hard_Coral_Tabular",0.497512437810945,"Hoga"
"9164",2011,"PK",1,"Porifera",31.3432835820896,"Hoga"
"9165",2011,"PK",1,"Rock",15.4228855721393,"Hoga"
"9166",2011,"PK",1,"Rubble",4.47761194029851,"Hoga"
"9167",2011,"PK",1,"Sand",2.98507462686567,"Hoga"
"9168",2012,"PK",1,"Alcyonacea",21.3930348258706,"Hoga"
"9169",2012,"PK",1,"Algae",0.995024875621893,"Hoga"
"9170",2012,"PK",1,"Coralline algae",10.4477611940298,"Hoga"
"9171",2012,"PK",1,"Hard_Coral_Branching",3.48258706467663,"Hoga"
"9172",2012,"PK",1,"Hard_Coral_Encrusting",1.49253731343284,"Hoga"
"9173",2012,"PK",1,"Hard_Coral_Foliose",0.995024875621892,"Hoga"
"9174",2012,"PK",1,"Hard_Coral_Free-living",0.995024875621892,"Hoga"
"9175",2012,"PK",1,"Hard_Coral_Massive",7.4626865671642,"Hoga"
"9176",2012,"PK",1,"Hard_Coral_Submassive",1.99004975124378,"Hoga"
"9177",2012,"PK",1,"Macroalgae",0.497512437810946,"Hoga"
"9178",2012,"PK",1,"Porifera",9.95024875621892,"Hoga"
"9179",2012,"PK",1,"Rock",20.8955223880596,"Hoga"
"9180",2012,"PK",1,"Rubble",7.4626865671642,"Hoga"
"9181",2012,"PK",1,"Sand",1.99004975124378,"Hoga"
"9182",2012,"PK",1,"Tunicata",9.45273631840798,"Hoga"
"9183",2012,"PK",1,"Turf algae",0.497512437810946,"Hoga"
"9184",2013,"PK",1,"Alcyonacea",13.5,"Hoga"
"9185",2013,"PK",1,"Coralline algae",0.5,"Hoga"
"9186",2013,"PK",1,"Hard dead coral",1,"Hoga"
"9187",2013,"PK",1,"Hard_Coral_Branching",4,"Hoga"
"9188",2013,"PK",1,"Hard_Coral_Encrusting",1,"Hoga"
"9189",2013,"PK",1,"Hard_Coral_Foliose",0.5,"Hoga"
"9190",2013,"PK",1,"Hard_Coral_Massive",2.5,"Hoga"
"9191",2013,"PK",1,"Hard_Coral_Submassive",0.5,"Hoga"
"9192",2013,"PK",1,"Porifera",3.49999999999999,"Hoga"
"9193",2013,"PK",1,"Rock",16.5,"Hoga"
"9194",2013,"PK",1,"Rubble",46.5,"Hoga"
"9195",2013,"PK",1,"Sand",8,"Hoga"
"9196",2013,"PK",1,"Turf algae",2,"Hoga"
"9197",2014,"PK",1,"Alcyonacea",6.06060606060606,"Hoga"
"9198",2014,"PK",1,"Coralline algae",11.6161616161616,"Hoga"
"9199",2014,"PK",1,"Hard_Coral_Branching",2.52525252525253,"Hoga"
"9200",2014,"PK",1,"Hard_Coral_Encrusting",4.54545454545455,"Hoga"
"9201",2014,"PK",1,"Hard_Coral_Free-living",0.505050505050505,"Hoga"
"9202",2014,"PK",1,"Hard_Coral_Massive",5.55555555555556,"Hoga"
"9203",2014,"PK",1,"Hard_Coral_Submassive",2.02020202020202,"Hoga"
"9204",2014,"PK",1,"Macroalgae",1.01010101010101,"Hoga"
"9205",2014,"PK",1,"Porifera",5.05050505050506,"Hoga"
"9206",2014,"PK",1,"Rock",16.1616161616161,"Hoga"
"9207",2014,"PK",1,"Rubble",24.7474747474748,"Hoga"
"9208",2014,"PK",1,"Sand",15.6565656565657,"Hoga"
"9209",2014,"PK",1,"Tunicata",1.01010101010101,"Hoga"
"9210",2014,"PK",1,"Turf algae",3.53535353535354,"Hoga"
"9211",2015,"PK",1,"Alcyonacea",5.61224489795918,"Hoga"
"9212",2015,"PK",1,"Coralline algae",10.2040816326531,"Hoga"
"9213",2015,"PK",1,"Hard dead coral",0.510204081632652,"Hoga"
"9214",2015,"PK",1,"Hard_Coral_Branching",5.10204081632653,"Hoga"
"9215",2015,"PK",1,"Hard_Coral_Encrusting",2.55102040816327,"Hoga"
"9216",2015,"PK",1,"Hard_Coral_Free-living",0.510204081632652,"Hoga"
"9217",2015,"PK",1,"Hard_Coral_Massive",7.14285714285714,"Hoga"
"9218",2015,"PK",1,"Hard_Coral_Submassive",3.57142857142857,"Hoga"
"9219",2015,"PK",1,"Porifera",6.12244897959183,"Hoga"
"9220",2015,"PK",1,"Rock",20.9183673469388,"Hoga"
"9221",2015,"PK",1,"Rubble",18.8775510204082,"Hoga"
"9222",2015,"PK",1,"Sand",15.8163265306122,"Hoga"
"9223",2015,"PK",1,"Tunicata",0.510204081632652,"Hoga"
"9224",2015,"PK",1,"Turf algae",2.55102040816327,"Hoga"
"9225",2016,"PK",1,"Alcyonacea",16.4179104477612,"Hoga"
"9226",2016,"PK",1,"Hard dead coral",0.995024875621891,"Hoga"
"9227",2016,"PK",1,"Hard_Coral_Branching",0.497512437810945,"Hoga"
"9228",2016,"PK",1,"Hard_Coral_Encrusting",1.49253731343284,"Hoga"
"9229",2016,"PK",1,"Hard_Coral_Foliose",2.48756218905473,"Hoga"
"9230",2016,"PK",1,"Hard_Coral_Free-living",0.497512437810945,"Hoga"
"9231",2016,"PK",1,"Hard_Coral_Massive",10.4477611940299,"Hoga"
"9232",2016,"PK",1,"Hard_Coral_Submassive",4.47761194029851,"Hoga"
"9233",2016,"PK",1,"Porifera",1.99004975124378,"Hoga"
"9234",2016,"PK",1,"Rock",15.9203980099502,"Hoga"
"9235",2016,"PK",1,"Rubble",29.3532338308458,"Hoga"
"9236",2016,"PK",1,"Sand",12.4378109452736,"Hoga"
"9237",2016,"PK",1,"Tunicata",1.99004975124378,"Hoga"
"9238",2016,"PK",1,"Turf algae",0.995024875621891,"Hoga"
"9239",2017,"PK",1,"Alcyonacea",20.8955223880597,"Hoga"
"9240",2017,"PK",1,"Coralline algae",2.98507462686567,"Hoga"
"9241",2017,"PK",1,"Hard dead coral",2.98507462686567,"Hoga"
"9242",2017,"PK",1,"Hard_Coral_Branching",3.48258706467662,"Hoga"
"9243",2017,"PK",1,"Hard_Coral_Encrusting",3.98009950248756,"Hoga"
"9244",2017,"PK",1,"Hard_Coral_Massive",1.99004975124378,"Hoga"
"9245",2017,"PK",1,"Porifera",6.46766169154228,"Hoga"
"9246",2017,"PK",1,"Rock",17.4129353233831,"Hoga"
"9247",2017,"PK",1,"Rubble",16.4179104477612,"Hoga"
